id,county,state,total_income,estimate_households,mean_income,median_income,disparity_value
0500000US05007,Benton County, Arkansas,"50,000-74,999",19.4,69130,96757,27627
0500000US05007,Benton County, Arkansas,"75,000-99,999",15,69130,96757,27627
0500000US05007,Benton County, Arkansas,"100,000-149,999",16,69130,96757,27627
0500000US05007,Benton County, Arkansas,"150,000-199,999",6.2,69130,96757,27627
0500000US05007,Benton County, Arkansas,"200,000+",9.7,69130,96757,27627
0500000US05031,Craighead County, Arkansas,"0-10,000",6.2,45610,68763,23153
0500000US05031,Craighead County, Arkansas,"10,000-14,999",5,45610,68763,23153
0500000US05031,Craighead County, Arkansas,"15,000-24,999",14.9,45610,68763,23153
0500000US05031,Craighead County, Arkansas,"25,000-34,999",13.7,45610,68763,23153
0500000US05031,Craighead County, Arkansas,"35,000-49,999",13.4,45610,68763,23153
0500000US05031,Craighead County, Arkansas,"50,000-74,999",14.8,45610,68763,23153
0500000US05031,Craighead County, Arkansas,"75,000-99,999",9.8,45610,68763,23153
0500000US05031,Craighead County, Arkansas,"100,000-149,999",14.6,45610,68763,23153
0500000US05031,Craighead County, Arkansas,"150,000-199,999",3.4,45610,68763,23153
0500000US05031,Craighead County, Arkansas,"200,000+",4.1,45610,68763,23153
0500000US05045,Faulkner County, Arkansas,"0-10,000",8.7,57642,74775,17133
0500000US05045,Faulkner County, Arkansas,"10,000-14,999",3.2,57642,74775,17133
0500000US05045,Faulkner County, Arkansas,"15,000-24,999",10.9,57642,74775,17133
0500000US05045,Faulkner County, Arkansas,"25,000-34,999",9.1,57642,74775,17133
0500000US05045,Faulkner County, Arkansas,"35,000-49,999",12.2,57642,74775,17133
0500000US05045,Faulkner County, Arkansas,"50,000-74,999",20.3,57642,74775,17133
0500000US05045,Faulkner County, Arkansas,"75,000-99,999",15.1,57642,74775,17133
0500000US05045,Faulkner County, Arkansas,"100,000-149,999",13.1,57642,74775,17133
0500000US05045,Faulkner County, Arkansas,"150,000-199,999",3.1,57642,74775,17133
0500000US05045,Faulkner County, Arkansas,"200,000+",4.4,57642,74775,17133
0500000US05051,Garland County, Arkansas,"0-10,000",8.3,45265,61782,16517
0500000US05051,Garland County, Arkansas,"10,000-14,999",8,45265,61782,16517
0500000US05051,Garland County, Arkansas,"15,000-24,999",11.5,45265,61782,16517
0500000US05051,Garland County, Arkansas,"25,000-34,999",10.1,45265,61782,16517
0500000US05051,Garland County, Arkansas,"35,000-49,999",16.7,45265,61782,16517
0500000US05051,Garland County, Arkansas,"50,000-74,999",19.7,45265,61782,16517
0500000US05051,Garland County, Arkansas,"75,000-99,999",10.3,45265,61782,16517
0500000US05051,Garland County, Arkansas,"100,000-149,999",8.3,45265,61782,16517
0500000US05051,Garland County, Arkansas,"150,000-199,999",4.6,45265,61782,16517
0500000US05051,Garland County, Arkansas,"200,000+",2.6,45265,61782,16517
0500000US05069,Jefferson County, Arkansas,"0-10,000",11.4,39326,53518,14192
0500000US05069,Jefferson County, Arkansas,"10,000-14,999",12.3,39326,53518,14192
0500000US05069,Jefferson County, Arkansas,"15,000-24,999",10.8,39326,53518,14192
0500000US05069,Jefferson County, Arkansas,"25,000-34,999",9.3,39326,53518,14192
0500000US05069,Jefferson County, Arkansas,"35,000-49,999",17.5,39326,53518,14192
0500000US05069,Jefferson County, Arkansas,"50,000-74,999",14.9,39326,53518,14192
0500000US05069,Jefferson County, Arkansas,"75,000-99,999",10.5,39326,53518,14192
0500000US05069,Jefferson County, Arkansas,"100,000-149,999",8,39326,53518,14192
0500000US05069,Jefferson County, Arkansas,"150,000-199,999",2,39326,53518,14192
0500000US05069,Jefferson County, Arkansas,"200,000+",3.2,39326,53518,14192
0500000US05085,Lonoke County, Arkansas,"0-10,000",6.9,62532,75963,13431
0500000US05085,Lonoke County, Arkansas,"10,000-14,999",3.6,62532,75963,13431
0500000US05085,Lonoke County, Arkansas,"15,000-24,999",7.6,62532,75963,13431
0500000US05085,Lonoke County, Arkansas,"25,000-34,999",6.9,62532,75963,13431
0500000US05085,Lonoke County, Arkansas,"35,000-49,999",13.8,62532,75963,13431
0500000US05085,Lonoke County, Arkansas,"50,000-74,999",19.1,62532,75963,13431
0500000US05085,Lonoke County, Arkansas,"75,000-99,999",15.2,62532,75963,13431
0500000US05085,Lonoke County, Arkansas,"100,000-149,999",16.2,62532,75963,13431
0500000US05085,Lonoke County, Arkansas,"150,000-199,999",7,62532,75963,13431
0500000US05085,Lonoke County, Arkansas,"200,000+",3.6,62532,75963,13431
0500000US05119,Pulaski County, Arkansas,"0-10,000",6.9,52043,77462,25419
0500000US05119,Pulaski County, Arkansas,"10,000-14,999",5.9,52043,77462,25419
0500000US05119,Pulaski County, Arkansas,"15,000-24,999",9.4,52043,77462,25419
0500000US05119,Pulaski County, Arkansas,"25,000-34,999",10.8,52043,77462,25419
0500000US05119,Pulaski County, Arkansas,"35,000-49,999",15,52043,77462,25419
0500000US05119,Pulaski County, Arkansas,"50,000-74,999",19.2,52043,77462,25419
0500000US05119,Pulaski County, Arkansas,"75,000-99,999",9.7,52043,77462,25419
0500000US05119,Pulaski County, Arkansas,"100,000-149,999",13.3,52043,77462,25419
0500000US05119,Pulaski County, Arkansas,"150,000-199,999",5.1,52043,77462,25419
0500000US05119,Pulaski County, Arkansas,"200,000+",4.8,52043,77462,25419
0500000US05125,Saline County, Arkansas,"0-10,000",3.2,66327,77398,11071
0500000US05125,Saline County, Arkansas,"10,000-14,999",6,66327,77398,11071
0500000US05125,Saline County, Arkansas,"15,000-24,999",7.6,66327,77398,11071
0500000US05125,Saline County, Arkansas,"25,000-34,999",7.8,66327,77398,11071
0500000US05125,Saline County, Arkansas,"35,000-49,999",12.4,66327,77398,11071
0500000US05125,Saline County, Arkansas,"50,000-74,999",20.5,66327,77398,11071
0500000US05125,Saline County, Arkansas,"75,000-99,999",12.9,66327,77398,11071
0500000US05125,Saline County, Arkansas,"100,000-149,999",19.6,66327,77398,11071
0500000US05125,Saline County, Arkansas,"150,000-199,999",7,66327,77398,11071
0500000US05125,Saline County, Arkansas,"200,000+",3.1,66327,77398,11071
0500000US05131,Sebastian County, Arkansas,"0-10,000",6.2,48839,65576,16737
0500000US05131,Sebastian County, Arkansas,"10,000-14,999",5.3,48839,65576,16737
0500000US05131,Sebastian County, Arkansas,"15,000-24,999",12.1,48839,65576,16737
0500000US05131,Sebastian County, Arkansas,"25,000-34,999",14,48839,65576,16737
0500000US05131,Sebastian County, Arkansas,"35,000-49,999",13.7,48839,65576,16737
0500000US05131,Sebastian County, Arkansas,"50,000-74,999",18.9,48839,65576,16737
0500000US05131,Sebastian County, Arkansas,"75,000-99,999",11.5,48839,65576,16737
0500000US05131,Sebastian County, Arkansas,"100,000-149,999",11.7,48839,65576,16737
0500000US05131,Sebastian County, Arkansas,"150,000-199,999",3.2,48839,65576,16737
0500000US05131,Sebastian County, Arkansas,"200,000+",3.4,48839,65576,16737
0500000US05143,Washington County, Arkansas,"0-10,000",7.5,50798,72353,21555
0500000US05143,Washington County, Arkansas,"10,000-14,999",3.7,50798,72353,21555
0500000US05143,Washington County, Arkansas,"15,000-24,999",11.6,50798,72353,21555
0500000US05143,Washington County, Arkansas,"25,000-34,999",10.5,50798,72353,21555
0500000US05143,Washington County, Arkansas,"35,000-49,999",15.9,50798,72353,21555
0500000US05143,Washington County, Arkansas,"50,000-74,999",17,50798,72353,21555
0500000US05143,Washington County, Arkansas,"75,000-99,999",10.7,50798,72353,21555
0500000US05143,Washington County, Arkansas,"100,000-149,999",13,50798,72353,21555
0500000US05143,Washington County, Arkansas,"150,000-199,999",4.2,50798,72353,21555
0500000US05143,Washington County, Arkansas,"200,000+",5.7,50798,72353,21555
0500000US05145,White County, Arkansas,"0-10,000",6.6,43399,61441,18042
0500000US05145,White County, Arkansas,"10,000-14,999",6.3,43399,61441,18042
0500000US05145,White County, Arkansas,"15,000-24,999",16.8,43399,61441,18042
0500000US05145,White County, Arkansas,"25,000-34,999",12,43399,61441,18042
0500000US05145,White County, Arkansas,"35,000-49,999",12.2,43399,61441,18042
0500000US05145,White County, Arkansas,"50,000-74,999",19.3,43399,61441,18042
0500000US05145,White County, Arkansas,"75,000-99,999",9.9,43399,61441,18042
0500000US05145,White County, Arkansas,"100,000-149,999",11.4,43399,61441,18042
0500000US05145,White County, Arkansas,"150,000-199,999",3.2,43399,61441,18042
0500000US05145,White County, Arkansas,"200,000+",2.2,43399,61441,18042
0500000US06001,Alameda County, California,"0-10,000",4.2,108322,141427,33105
0500000US06001,Alameda County, California,"10,000-14,999",3.4,108322,141427,33105
0500000US06001,Alameda County, California,"15,000-24,999",4.9,108322,141427,33105
0500000US06001,Alameda County, California,"25,000-34,999",4.8,108322,141427,33105
0500000US06001,Alameda County, California,"35,000-49,999",6.4,108322,141427,33105
0500000US06001,Alameda County, California,"50,000-74,999",11.6,108322,141427,33105
0500000US06001,Alameda County, California,"75,000-99,999",10.7,108322,141427,33105
0500000US06001,Alameda County, California,"100,000-149,999",19,108322,141427,33105
0500000US06001,Alameda County, California,"150,000-199,999",12.8,108322,141427,33105
0500000US06001,Alameda County, California,"200,000+",22.2,108322,141427,33105
0500000US06007,Butte County, California,"0-10,000",6.2,62563,91685,29122
0500000US06007,Butte County, California,"10,000-14,999",5.7,62563,91685,29122
0500000US06007,Butte County, California,"15,000-24,999",9.1,62563,91685,29122
0500000US06007,Butte County, California,"25,000-34,999",10.5,62563,91685,29122
0500000US06007,Butte County, California,"35,000-49,999",10.3,62563,91685,29122
0500000US06007,Butte County, California,"50,000-74,999",16.7,62563,91685,29122
0500000US06007,Butte County, California,"75,000-99,999",13.6,62563,91685,29122
0500000US06007,Butte County, California,"100,000-149,999",14,62563,91685,29122
0500000US06007,Butte County, California,"150,000-199,999",5.2,62563,91685,29122
0500000US06007,Butte County, California,"200,000+",8.7,62563,91685,29122
0500000US06013,Contra Costa County, California,"0-10,000",3.3,107135,146387,39252
0500000US06013,Contra Costa County, California,"10,000-14,999",2.8,107135,146387,39252
0500000US06013,Contra Costa County, California,"15,000-24,999",4,107135,146387,39252
0500000US06013,Contra Costa County, California,"25,000-34,999",4.8,107135,146387,39252
0500000US06013,Contra Costa County, California,"35,000-49,999",6.9,107135,146387,39252
0500000US06013,Contra Costa County, California,"50,000-74,999",12.2,107135,146387,39252
0500000US06013,Contra Costa County, California,"75,000-99,999",12.5,107135,146387,39252
0500000US06013,Contra Costa County, California,"100,000-149,999",18.9,107135,146387,39252
0500000US06013,Contra Costa County, California,"150,000-199,999",12.2,107135,146387,39252
0500000US06013,Contra Costa County, California,"200,000+",22.4,107135,146387,39252
0500000US06017,El Dorado County, California,"0-10,000",4.4,87059,118681,31622
0500000US06017,El Dorado County, California,"10,000-14,999",4.6,87059,118681,31622
0500000US06017,El Dorado County, California,"15,000-24,999",5.7,87059,118681,31622
0500000US06017,El Dorado County, California,"25,000-34,999",6.1,87059,118681,31622
0500000US06017,El Dorado County, California,"35,000-49,999",8.8,87059,118681,31622
0500000US06017,El Dorado County, California,"50,000-74,999",13.6,87059,118681,31622
0500000US06017,El Dorado County, California,"75,000-99,999",12,87059,118681,31622
0500000US06017,El Dorado County, California,"100,000-149,999",20,87059,118681,31622
0500000US06017,El Dorado County, California,"150,000-199,999",10.4,87059,118681,31622
0500000US06017,El Dorado County, California,"200,000+",14.3,87059,118681,31622
0500000US06019,Fresno County, California,"0-10,000",7.7,57518,76573,19055
0500000US06019,Fresno County, California,"10,000-14,999",5.3,57518,76573,19055
0500000US06019,Fresno County, California,"15,000-24,999",9.7,57518,76573,19055
0500000US06019,Fresno County, California,"25,000-34,999",10.1,57518,76573,19055
0500000US06019,Fresno County, California,"35,000-49,999",11.5,57518,76573,19055
0500000US06019,Fresno County, California,"50,000-74,999",17,57518,76573,19055
0500000US06019,Fresno County, California,"75,000-99,999",12.4,57518,76573,19055
0500000US06019,Fresno County, California,"100,000-149,999",14.4,57518,76573,19055
0500000US06019,Fresno County, California,"150,000-199,999",6.4,57518,76573,19055
0500000US06019,Fresno County, California,"200,000+",5.4,57518,76573,19055
0500000US06023,Humboldt County, California,"0-10,000",7.6,51662,76880,25218
0500000US06023,Humboldt County, California,"10,000-14,999",11.7,51662,76880,25218
0500000US06023,Humboldt County, California,"15,000-24,999",7.1,51662,76880,25218
0500000US06023,Humboldt County, California,"25,000-34,999",8.2,51662,76880,25218
0500000US06023,Humboldt County, California,"35,000-49,999",14.2,51662,76880,25218
0500000US06023,Humboldt County, California,"50,000-74,999",15.3,51662,76880,25218
0500000US06023,Humboldt County, California,"75,000-99,999",11.5,51662,76880,25218
0500000US06023,Humboldt County, California,"100,000-149,999",12.7,51662,76880,25218
0500000US06023,Humboldt County, California,"150,000-199,999",5.5,51662,76880,25218
0500000US06023,Humboldt County, California,"200,000+",6.2,51662,76880,25218
0500000US06025,Imperial County, California,"0-10,000",6.8,48472,64050,15578
0500000US06025,Imperial County, California,"10,000-14,999",10.4,48472,64050,15578
0500000US06025,Imperial County, California,"15,000-24,999",11.5,48472,64050,15578
0500000US06025,Imperial County, California,"25,000-34,999",9,48472,64050,15578
0500000US06025,Imperial County, California,"35,000-49,999",14.6,48472,64050,15578
0500000US06025,Imperial County, California,"50,000-74,999",14.6,48472,64050,15578
0500000US06025,Imperial County, California,"75,000-99,999",12.9,48472,64050,15578
0500000US06025,Imperial County, California,"100,000-149,999",12.4,48472,64050,15578
0500000US06025,Imperial County, California,"150,000-199,999",4.7,48472,64050,15578
0500000US06025,Imperial County, California,"200,000+",3,48472,64050,15578
0500000US06029,Kern County, California,"0-10,000",5.6,53067,75669,22602
0500000US06029,Kern County, California,"10,000-14,999",6.4,53067,75669,22602
0500000US06029,Kern County, California,"15,000-24,999",11.7,53067,75669,22602
0500000US06029,Kern County, California,"25,000-34,999",10.1,53067,75669,22602
0500000US06029,Kern County, California,"35,000-49,999",13.3,53067,75669,22602
0500000US06029,Kern County, California,"50,000-74,999",17.3,53067,75669,22602
0500000US06029,Kern County, California,"75,000-99,999",10.3,53067,75669,22602
0500000US06029,Kern County, California,"100,000-149,999",13.8,53067,75669,22602
0500000US06029,Kern County, California,"150,000-199,999",6.4,53067,75669,22602
0500000US06029,Kern County, California,"200,000+",5.1,53067,75669,22602
0500000US06031,Kings County, California,"0-10,000",4.6,58453,72471,14018
0500000US06031,Kings County, California,"10,000-14,999",2.5,58453,72471,14018
0500000US06031,Kings County, California,"15,000-24,999",11.3,58453,72471,14018
0500000US06031,Kings County, California,"25,000-34,999",11.1,58453,72471,14018
0500000US06031,Kings County, California,"35,000-49,999",13.5,58453,72471,14018
0500000US06031,Kings County, California,"50,000-74,999",22.1,58453,72471,14018
0500000US06031,Kings County, California,"75,000-99,999",12.7,58453,72471,14018
0500000US06031,Kings County, California,"100,000-149,999",12,58453,72471,14018
0500000US06031,Kings County, California,"150,000-199,999",6.5,58453,72471,14018
0500000US06031,Kings County, California,"200,000+",3.6,58453,72471,14018
0500000US06033,Lake County, California,"0-10,000",5.4,47138,67959,20821
0500000US06033,Lake County, California,"10,000-14,999",8.3,47138,67959,20821
0500000US06033,Lake County, California,"15,000-24,999",9.4,47138,67959,20821
0500000US06033,Lake County, California,"25,000-34,999",11.2,47138,67959,20821
0500000US06033,Lake County, California,"35,000-49,999",21.1,47138,67959,20821
0500000US06033,Lake County, California,"50,000-74,999",14.8,47138,67959,20821
0500000US06033,Lake County, California,"75,000-99,999",10.7,47138,67959,20821
0500000US06033,Lake County, California,"100,000-149,999",10.8,47138,67959,20821
0500000US06033,Lake County, California,"150,000-199,999",4.8,47138,67959,20821
0500000US06033,Lake County, California,"200,000+",3.7,47138,67959,20821
0500000US06037,Los Angeles County, California,"0-10,000",5.4,72797,104063,31266
0500000US06037,Los Angeles County, California,"10,000-14,999",4.3,72797,104063,31266
0500000US06037,Los Angeles County, California,"15,000-24,999",7.5,72797,104063,31266
0500000US06037,Los Angeles County, California,"25,000-34,999",7.3,72797,104063,31266
0500000US06037,Los Angeles County, California,"35,000-49,999",10.5,72797,104063,31266
0500000US06037,Los Angeles County, California,"50,000-74,999",16.2,72797,104063,31266
0500000US06037,Los Angeles County, California,"75,000-99,999",12.4,72797,104063,31266
0500000US06037,Los Angeles County, California,"100,000-149,999",16.8,72797,104063,31266
0500000US06037,Los Angeles County, California,"150,000-199,999",8.4,72797,104063,31266
0500000US06037,Los Angeles County, California,"200,000+",11.3,72797,104063,31266
0500000US06039,Madera County, California,"0-10,000",6,64827,83590,18763
0500000US06039,Madera County, California,"10,000-14,999",1.7,64827,83590,18763
0500000US06039,Madera County, California,"15,000-24,999",7.3,64827,83590,18763
0500000US06039,Madera County, California,"25,000-34,999",14.1,64827,83590,18763
0500000US06039,Madera County, California,"35,000-49,999",11.5,64827,83590,18763
0500000US06039,Madera County, California,"50,000-74,999",16.1,64827,83590,18763
0500000US06039,Madera County, California,"75,000-99,999",14.1,64827,83590,18763
0500000US06039,Madera County, California,"100,000-149,999",18.4,64827,83590,18763
0500000US06039,Madera County, California,"150,000-199,999",5.8,64827,83590,18763
0500000US06039,Madera County, California,"200,000+",4.9,64827,83590,18763
0500000US06041,Marin County, California,"0-10,000",3.4,110843,180587,69744
0500000US06041,Marin County, California,"10,000-14,999",2.5,110843,180587,69744
0500000US06041,Marin County, California,"15,000-24,999",4.5,110843,180587,69744
0500000US06041,Marin County, California,"25,000-34,999",4.7,110843,180587,69744
