year,month,day,event_type,sub_event_type,state,county,city,latitude,longitude,fatalities
2020,6,1,Protests,Peaceful protest,New York,Cortland,Cortland,42.601,-76.181,0
2020,6,1,Protests,Peaceful protest,New York,Nassau,Mineola,40.747,-73.638,0
2020,6,1,Protests,Peaceful protest,New York,Niagara,Lockport,43.171,-78.69,0
2020,6,1,Protests,Peaceful protest,New York,Oneida,Rome,43.213,-75.456,0
2020,6,1,Protests,Peaceful protest,New York,Suffolk,Commack,40.843,-73.293,0
2020,6,1,Protests,Peaceful protest,New York,Suffolk,Huntington,40.868,-73.426,0
2020,6,1,Protests,Peaceful protest,New York,Suffolk,Port Jefferson,40.946,-73.069,0
2020,6,1,Protests,Excessive force against protesters,New York,Suffolk,West Islip,40.706,-73.306,0
2020,6,1,Protests,Peaceful protest,New York,Yates,Penn Yan,42.661,-77.054,0
2020,6,1,Protests,Peaceful protest,North Carolina,Forsyth,Winston-Salem,36.1,-80.244,0
2020,6,1,Protests,Peaceful protest,North Carolina,Haywood,Waynesville,35.489,-82.989,0
2020,6,1,Protests,Peaceful protest,North Carolina,Henderson,Hendersonville,35.319,-82.461,0
2020,6,1,Riots,Violent demonstration,North Carolina,Mecklenburg,Charlotte,35.227,-80.843,0
2020,6,1,Protests,Peaceful protest,North Carolina,Nash,Spring Hope,35.945,-78.112,0
2020,6,1,Protests,Peaceful protest,North Carolina,Pasquotank,Elizabeth City,36.295,-76.251,0
2020,6,1,Protests,Peaceful protest,Ohio,Erie,Sandusky,41.449,-82.708,0
2020,6,1,Protests,Peaceful protest,Ohio,Gallia,Gallipolis,38.81,-82.202,0
2020,6,1,Protests,Protest with intervention,Ohio,Greene,Beavercreek,39.709,-84.063,0
2020,6,1,Protests,Peaceful protest,Ohio,Hancock,Findlay,41.044,-83.65,0
2020,6,1,Protests,Peaceful protest,Ohio,Lake,Painesville,41.724,-81.246,0
2020,6,1,Protests,Peaceful protest,Ohio,Montgomery,Centerville,39.628,-84.159,0
2020,6,1,Protests,Peaceful protest,Ohio,Portage,Ravenna,41.158,-81.242,0
2020,6,1,Protests,Peaceful protest,Ohio,Wayne,Wooster,40.805,-81.936,0
2020,6,1,Protests,Peaceful protest,Oklahoma,Cleveland,Norman,35.223,-97.439,0
2020,6,1,Protests,Peaceful protest,Pennsylvania,Bucks,Doylestown,40.31,-75.13,0
2020,6,1,Protests,Peaceful protest,Pennsylvania,Chester,Kennett Square,39.847,-75.712,0
2020,6,1,Protests,Peaceful protest,Pennsylvania,Clinton,Lock Haven,41.137,-77.447,0
2020,6,1,Protests,Peaceful protest,Pennsylvania,Jefferson,Punxsutawney,40.944,-78.971,0
2020,6,1,Protests,Peaceful protest,Pennsylvania,McKean,Bradford,41.956,-78.644,0
2020,6,1,Protests,Peaceful protest,Pennsylvania,Northumberland,Shamokin,40.789,-76.559,0
2020,6,1,Protests,Peaceful protest,Pennsylvania,Tioga,Mansfield,41.807,-77.077,0
2020,6,1,Protests,Peaceful protest,Pennsylvania,Westmoreland,Latrobe,40.321,-79.379,0
2020,6,1,Protests,Protest with intervention,South Carolina,Charleston,North Charleston,32.855,-79.975,0
2020,6,1,Protests,Peaceful protest,South Carolina,Chester,Chester,34.705,-81.214,0
2020,6,1,Protests,Peaceful protest,South Carolina,Pickens,Pickens,34.883,-82.707,0
2020,6,1,Protests,Peaceful protest,South Dakota,Brown,Aberdeen,45.465,-98.486,0
2020,6,1,Protests,Peaceful protest,South Dakota,Hughes,Pierre,44.367,-100.354,0
2020,6,1,Protests,Peaceful protest,Tennessee,Cocke,Newport,35.967,-83.188,0
2020,6,1,Protests,Peaceful protest,Tennessee,Warren,McMinnville,35.683,-85.77,0
2020,6,1,Protests,Peaceful protest,Texas,Anderson,Palestine,31.762,-95.631,0
2020,6,1,Protests,Peaceful protest,Texas,Brown,Brownwood,31.709,-98.991,0
2020,6,1,Protests,Peaceful protest,Texas,Denton,Flower Mound,33.032,-97.079,0
2020,6,1,Protests,Peaceful protest,Texas,Midland,Midland,31.997,-102.078,0
2020,6,1,Protests,Peaceful protest,Texas,Wichita,Wichita Falls,33.914,-98.493,0
2020,6,1,Protests,Peaceful protest,Utah,Summit,Park City,40.646,-111.498,0
2020,6,1,Protests,Peaceful protest,Utah,Washington,Saint George,37.104,-113.584,0
2020,6,1,Protests,Peaceful protest,Vermont,Windsor,Ludlow,43.396,-72.701,0
2020,6,1,Protests,Peaceful protest,Virginia,Franklin,Franklin,36.678,-76.922,0
2020,6,1,Protests,Peaceful protest,Virginia,Prince William,Gainesville,38.796,-77.614,0
2020,6,1,Protests,Peaceful protest,Virginia,Roanoke City,Roanoke,37.271,-79.941,0
2020,6,1,Protests,Protest with intervention,Virginia,Fredericksburg,Fredericksburg,38.303,-77.461,0
2020,6,1,Protests,Peaceful protest,Virginia,Suffolk,Suffolk,36.728,-76.585,0
2020,6,1,Protests,Peaceful protest,Washington,Lewis,Chehalis,46.66,-122.963,0
2020,6,1,Protests,Peaceful protest,Washington,San Juan,Friday Harbor,48.534,-123.017,0
2020,6,1,Protests,Peaceful protest,Washington,Snohomish,Everett,47.979,-122.202,0
2020,6,1,Protests,Peaceful protest,Wisconsin,Oneida,Rhinelander,45.637,-89.412,0
2020,6,1,Protests,Peaceful protest,Wisconsin,Vernon,Viroqua,43.557,-90.889,0
2020,6,1,Protests,Protest with intervention,Michigan,Kent,Grand Rapids,42.963,-85.668,0
2020,6,1,Riots,Violent demonstration,Virginia,Stafford,Stafford,38.422,-77.408,0
2020,6,1,Protests,Peaceful protest,Georgia,Clarke,Athens,33.961,-83.378,0
2020,6,1,Protests,Peaceful protest,Florida,Polk,Auburndale,28.065,-81.789,0
2020,6,1,Riots,Violent demonstration,Arkansas,Benton,Bentonville,36.373,-94.209,0
2020,6,1,Protests,Peaceful protest,Ohio,Guernsey,Byesville,39.97,-81.537,0
2020,6,1,Protests,Peaceful protest,Ohio,Guernsey,Cambridge,40.031,-81.588,0
2020,6,1,Protests,Peaceful protest,Tennessee,Hamilton,Chattanooga,35.046,-85.31,0
2020,6,1,Protests,Peaceful protest,Georgia,Muscogee,Columbus,32.461,-84.988,0
2020,6,1,Protests,Peaceful protest,Illinois,DeKalb,DeKalb,41.929,-88.75,0
2020,6,1,Protests,Peaceful protest,Wisconsin,Eau Claire,Eau Claire,44.811,-91.498,0
2020,6,1,Protests,Peaceful protest,Ohio,Lorain,Elyria,41.368,-82.108,0
2020,6,1,Protests,Peaceful protest,Arkansas,Washington,Fayetteville,36.063,-94.157,0
2020,6,1,Protests,Peaceful protest,Michigan,Genesee,Flint,43.013,-83.687,0
2020,6,1,Protests,Peaceful protest,Tennessee,Sumner,Gallatin,36.388,-86.447,0
2020,6,1,Protests,Peaceful protest,Michigan,Eaton,Grand Ledge,42.753,-84.746,0
2020,6,1,Protests,Protest with intervention,North Carolina,Guilford,Greensboro,36.073,-79.792,0
2020,6,1,Protests,Peaceful protest,Maryland,Washington,Hagerstown,39.643,-77.72,0
2020,6,1,Protests,Peaceful protest,Pennsylvania,Dauphin,Harrisburg,40.273,-76.887,0
2020,6,1,Protests,Peaceful protest,Arkansas,Garland,Hot Springs,34.504,-93.055,0
2020,6,1,Protests,Peaceful protest,Mississippi,Hinds,Jackson,32.299,-90.186,0
2020,6,1,Protests,Peaceful protest,Florida,Duval,Jacksonville,30.332,-81.657,0
2020,6,1,Protests,Peaceful protest,Alabama,Walker,Jasper,33.831,-87.278,0
2020,6,1,Protests,Peaceful protest,Florida,Martin,Jensen Beach,27.254,-80.23,0
2020,6,1,Protests,Peaceful protest,Indiana,Howard,Kokomo,40.486,-86.134,0
2020,6,1,Protests,Peaceful protest,Florida,Columbia,Lake City,30.188,-82.639,0
2020,6,1,Protests,Peaceful protest,Georgia,Henry,McDonough,33.447,-84.147,0
2020,6,1,Protests,Peaceful protest,Illinois,McHenry,McHenry,42.333,-88.267,0
2020,6,1,Protests,Peaceful protest,Florida,Miami-Dade,Miami,25.765,-80.194,0
2020,6,1,Protests,Peaceful protest,Oklahoma,Muskogee,Muskogee,35.748,-95.37,0
2020,6,1,Protests,Peaceful protest,Georgia,Coweta,Newnan,33.381,-84.8,0
2020,6,1,Protests,Peaceful protest,Florida,Orange,Orlando,28.535,-81.387,0
2020,6,1,Protests,Peaceful protest,Michigan,Emmet,Petoskey,45.373,-84.955,0
2020,6,1,Protests,Peaceful protest,Mississippi,Pearl River,Picayune,30.526,-89.68,0
2020,6,1,Protests,Peaceful protest,Wisconsin,Racine,Racine,42.726,-87.783,0
2020,6,1,Riots,Violent demonstration,Florida,Pinellas,Saint Petersburg,27.767,-82.641,0
2020,6,1,Protests,Peaceful protest,Florida,Sarasota,Sarasota,27.336,-82.531,0
2020,6,1,Protests,Peaceful protest,Georgia,Chatham,Savannah,32.084,-81.1,0
2020,6,1,Protests,Peaceful protest,Wisconsin,Milwaukee,Shorewood,43.089,-87.888,0
2020,6,1,Protests,Peaceful protest,Iowa,Woodbury,Sioux City,42.497,-96.405,0
2020,6,1,Protests,Peaceful protest,Florida,Leon,Tallahassee,30.438,-84.28,0
2020,6,1,Protests,Peaceful protest,Florida,Hillsborough,Tampa,27.951,-82.457,0
2020,6,1,Protests,Peaceful protest,Ohio,Lucas,Toledo,41.664,-83.555,0
2020,6,1,Protests,Peaceful protest,Alabama,Colbert,Tuscumbia,34.731,-87.703,0
2020,6,1,Protests,Peaceful protest,Ohio,Medina,Wadsworth,41.026,-81.73,0
2020,6,1,Protests,Peaceful protest,Iowa,Black Hawk,Waterloo,42.493,-92.343,0
2020,6,1,Protests,Peaceful protest,Illinois,Lake,Waukegan,42.364,-87.847,0
2020,6,1,Protests,Peaceful protest,Florida,Brevard,West Melbourne,28.072,-80.653,0
2020,6,1,Riots,Mob violence,Florida,Palm Beach,West Palm Beach,26.71,-80.064,0
2020,6,1,Protests,Peaceful protest,Connecticut,New London,Mystic,41.354,-71.966,0
2020,6,1,Riots,Violent demonstration,Virginia,Lynchburg,Lynchburg,37.414,-79.142,0
2020,6,1,Protests,Peaceful protest,Illinois,Kane,Elgin,42.037,-88.281,0
2020,6,1,Protests,Peaceful protest,Illinois,McDonough,Macomb,40.459,-90.672,0
2020,6,1,Protests,Peaceful protest,Illinois,Williamson,Marion,37.731,-88.933,0
2020,6,1,Protests,Peaceful protest,Michigan,Isabella,Mount Pleasant,43.598,-84.768,0
2020,6,1,Protests,Peaceful protest,Michigan,Saginaw,Saginaw,43.419,-83.951,0
2020,6,1,Protests,Peaceful protest,Arizona,Maricopa,Chandler,33.306,-111.841,0
2020,6,1,Protests,Peaceful protest,North Carolina,Randolph,Asheboro,35.708,-79.814,0
2020,6,1,Protests,Peaceful protest,Texas,Johnson,Cleburne,32.348,-97.387,0
2020,6,1,Protests,Peaceful protest,California,San Diego,Encinitas,33.037,-117.292,0
2020,6,1,Protests,Peaceful protest,California,San Bernardino,Fontana,34.092,-117.435,0
2020,6,1,Protests,Peaceful protest,California,San Diego,San Marcos,33.143,-117.166,0
2020,6,1,Protests,Peaceful protest,California,San Diego,Solana Beach,32.995,-117.262,0
2020,6,1,Riots,Violent demonstration,California,Contra Costa,Walnut Creek,37.906,-122.065,0
2020,6,1,Protests,Peaceful protest,California,San Bernardino,Yucaipa,34.035,-117.042,0
2020,6,1,Riots,Violent demonstration,Washington,Pierce,Tacoma,47.253,-122.444,0
2020,6,1,Protests,Peaceful protest,Florida,Brevard,Palm Bay,28.035,-80.589,0
2020,6,1,Protests,Protest with intervention,Massachusetts,Middlesex,Arlington,42.416,-71.156,0
2020,6,1,Protests,Peaceful protest,New York,Allegany,Alfred,42.276,-77.754,0
2020,6,1,Protests,Peaceful protest,Maine,Penobscot,Orono,44.883,-68.672,0
2020,6,1,Protests,Peaceful protest,New York,Ontario,Geneva,42.85,-77.012,0
2020,6,1,Protests,Protest with intervention,New York,Suffolk,Shirley,40.811,-72.856,0
2020,6,1,Protests,Protest with intervention,Massachusetts,Bristol,New Bedford,41.636,-70.934,0
2020,6,1,Protests,Peaceful protest,Massachusetts,Middlesex,Marlborough,42.346,-71.548,0
2020,6,1,Protests,Peaceful protest,Massachusetts,Hampden,Springfield,42.102,-72.59,0
2020,6,1,Protests,Peaceful protest,Virginia,Norfolk,Norfolk,36.847,-76.285,0
2020,6,1,Protests,Protest with intervention,Virginia,Norfolk,Norfolk,36.847,-76.285,0
2020,6,1,Protests,Peaceful protest,Illinois,Macon,Decatur,39.84,-88.955,0
2020,6,1,Protests,Peaceful protest,Wisconsin,Sheboygan,Sheboygan,43.751,-87.715,0
2020,6,1,Protests,Peaceful protest,Texas,Travis,Austin,30.275,-97.74,0
2020,6,1,Riots,Violent demonstration,California,Contra Costa,Richmond,37.936,-122.348,0
2020,6,1,Riots,Violent demonstration,Rhode Island,Providence,Providence,41.824,-71.412,0
2020,6,1,Protests,Peaceful protest,Washington,King,Seattle,47.606,-122.333,0
2020,6,1,Strategic developments,Change to group/activity,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0
2020,6,1,Strategic developments,Change to group/activity,Washington,King,Bellevue,47.61,-122.201,0
2020,6,1,Protests,Excessive force against protesters,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0
2020,6,1,Strategic developments,Other,Kentucky,Jefferson,Louisville,38.254,-85.759,1
2020,6,1,Strategic developments,Change to group/activity,Washington,King,Seattle,47.606,-122.333,0
2020,6,1,Protests,Peaceful protest,Maryland,Montgomery,Gaithersburg,39.143,-77.201,0
2020,6,1,Strategic developments,Change to group/activity,District of Columbia,District of Columbia,Washington DC,38.89,-77.009,0
2020,6,1,Riots,Violent demonstration,Illinois,DuPage,Naperville,41.748,-88.166,0
2020,6,1,Riots,Mob violence,Virginia,Shenandoah,Edinburg,38.821,-78.566,0
2020,6,1,Protests,Peaceful protest,California,Monterey,Salinas,36.678,-121.656,0
2020,6,1,Strategic developments,Other,Idaho,Kootenai,Coeur d'Alene,47.678,-116.78,0
2020,6,1,Protests,Peaceful protest,Michigan,Wayne,Detroit,42.335,-83.048,0
2020,6,1,Protests,Peaceful protest,California,San Diego,Santee,32.838,-116.972,0
2020,6,1,Strategic developments,Other,California,San Diego,Santee,32.838,-116.972,0
2020,6,1,Riots,Violent demonstration,California,San Bernardino,Upland,34.119,-117.658,0
2020,6,1,Protests,Peaceful protest,California,Alameda,Castro Valley,37.694,-122.086,0
2020,6,1,Protests,Peaceful protest,Louisiana,Ouachita,Monroe,32.509,-92.119,0
2020,6,1,Protests,Peaceful protest,New Mexico,Bernalillo,Albuquerque,35.084,-106.651,0
2020,6,1,Strategic developments,Other,New Mexico,Bernalillo,Albuquerque,35.084,-106.651,0
2020,6,1,Protests,Peaceful protest,Texas,Howard,Big Spring,32.25,-101.479,0
2020,6,1,Protests,Peaceful protest,Texas,Washington,Brenham,30.167,-96.398,0
2020,6,1,Protests,Peaceful protest,California,Los Angeles,Cerritos,33.858,-118.065,0
2020,6,1,Protests,Peaceful protest,California,Riverside,Corona,33.875,-117.566,0
2020,6,1,Protests,Peaceful protest,Oklahoma,Stephens,Duncan,34.502,-97.958,0
2020,6,1,Protests,Peaceful protest,New York,Chautauqua,Fredonia,42.44,-79.332,0
2020,6,1,Protests,Peaceful protest,California,Los Angeles,Glendora,34.136,-117.865,0
2020,6,1,Protests,Peaceful protest,Iowa,Cerro Gordo,Mason City,43.154,-93.202,0
2020,6,1,Protests,Peaceful protest,Mississippi,Jackson,Ocean Springs,30.411,-88.828,0
2020,6,1,Protests,Peaceful protest,Texas,Gray,Pampa,35.536,-100.96,0
2020,6,1,Protests,Protest with intervention,North Carolina,Rockingham,Reidsville,36.355,-79.664,0
2020,6,1,Strategic developments,Other,North Carolina,Rockingham,Reidsville,36.355,-79.664,0
2020,6,1,Protests,Peaceful protest,Massachusetts,Worcester,Shrewsbury,42.295,-71.713,0
2020,6,1,Protests,Peaceful protest,Illinois,LaSalle,Streator,41.124,-88.83,0
2020,6,1,Protests,Peaceful protest,Massachusetts,Dukes,Tisbury,41.454,-70.604,0
2020,6,1,Protests,Peaceful protest,California,Solano,Vacaville,38.354,-121.973,0
2020,6,1,Protests,Peaceful protest,New York,Nassau,Valley Stream,40.664,-73.708,0
2020,6,1,Protests,Peaceful protest,California,Los Angeles,Walnut,34.02,-117.865,0
2020,6,1,Protests,Peaceful protest,California,Los Angeles,West Covina,34.069,-117.939,0
2020,6,2,Protests,Peaceful protest,Texas,Tarrant,Arlington,32.736,-97.108,0
2020,6,2,Protests,Peaceful protest,California,Kern,Arvin,35.209,-118.829,0
2020,6,2,Protests,Protest with intervention,North Carolina,Buncombe,Asheville,35.601,-82.554,0
2020,6,2,Protests,Peaceful protest,Alabama,Clay,Ashland,33.274,-85.836,0
2020,6,2,Protests,Peaceful protest,Texas,Travis,Austin,30.275,-97.74,0
2020,6,2,Protests,Protest with intervention,California,Kern,Bakersfield,35.373,-119.019,0
2020,6,2,Riots,Mob violence,California,Kern,Bakersfield,35.373,-119.019,0
2020,6,2,Protests,Peaceful protest,Texas,Jefferson,Beaumont,30.086,-94.102,0
2020,6,2,Protests,Peaceful protest,California,Orange,Brea,33.923,-117.889,0
2020,6,2,Protests,Peaceful protest,California,San Joaquin,Carrolton,37.798,-121.07,0
2020,6,2,Protests,Peaceful protest,South Carolina,Charleston,Charleston,32.777,-79.931,0
2020,6,2,Riots,Violent demonstration,New Mexico,Union,Clayton,36.452,-103.184,0
2020,6,2,Protests,Peaceful protest,South Carolina,Richland,Columbia,34,-81.033,0
2020,6,2,Protests,Peaceful protest,Texas,Dallas,Dallas,32.779,-96.8,0
2020,6,2,Protests,Peaceful protest,California,Kern,Delano,35.769,-119.247,0
2020,6,2,Protests,Peaceful protest,Louisiana,Livingston,Denham Springs,30.487,-90.958,0
2020,6,2,Protests,Peaceful protest,North Carolina,Durham,Durham,35.994,-78.899,0
2020,6,2,Protests,Peaceful protest,Texas,El Paso,El Paso,31.762,-106.485,0
2020,6,2,Protests,Peaceful protest,Arizona,Coconino,Flagstaff,35.198,-111.651,0
2020,6,2,Protests,Peaceful protest,California,Mendocino,Fort Bragg,39.446,-123.805,0
2020,6,2,Protests,Peaceful protest,Texas,Tarrant,Fort Worth,32.725,-97.321,0
2020,6,2,Protests,Peaceful protest,Tennessee,Williamson,Franklin,35.925,-86.869,0
2020,6,2,Protests,Protest with intervention,California,Alameda,Fremont,37.548,-121.988,0
2020,6,2,Protests,Peaceful protest,Tennessee,Sumner,Gallatin,36.388,-86.447,0
2020,6,2,Protests,Peaceful protest,Hawaii,Hawaii,Hilo,19.73,-155.091,0
2020,6,2,Protests,Peaceful protest,Alabama,Jefferson,Homewood,33.472,-86.801,0
2020,6,2,Protests,Protest with intervention,Alabama,Jefferson,Hoover,33.405,-86.811,0
2020,6,2,Riots,Violent demonstration,Texas,Harris,Houston,29.76,-95.364,0
2020,6,2,Protests,Peaceful protest,Nevada,Clark,Las Vegas,36.175,-115.137,0
2020,6,2,Protests,Protest with intervention,Arkansas,Pulaski,Little Rock,34.746,-92.288,0
2020,6,2,Protests,Peaceful protest,California,Santa Barbara,Lompoc,34.639,-120.458,0
2020,6,2,Protests,Peaceful protest,California,Mendocino,Manchester,38.97,-123.688,0
2020,6,2,Riots,Violent demonstration,California,Los Angeles,Los Angeles,34.043,-118.25,0
2020,6,2,Protests,Peaceful protest,California,Marin,Marin City,37.869,-122.509,0
2020,6,2,Protests,Peaceful protest,Tennessee,Shelby,Memphis,35.15,-90.049,0
2020,6,2,Protests,Peaceful protest,Alabama,Mobile,Mobile,30.694,-88.043,0
2020,6,2,Protests,Peaceful protest,California,Napa,Napa,38.297,-122.287,0
2020,6,2,Protests,Peaceful protest,Louisiana,Orleans,New Orleans,29.955,-90.075,0
2020,6,2,Protests,Peaceful protest,Tennessee,Anderson,Oak Ridge,36.01,-84.27,0
2020,6,2,Protests,Peaceful protest,California,Ventura,Ojai,34.449,-119.247,0
2020,6,2,Protests,Peaceful protest,California,Los Angeles,Pasadena,34.142,-118.15,0
2020,6,2,Protests,Peaceful protest,Arizona,Maricopa,Phoenix,33.449,-112.074,0
2020,6,2,Protests,Peaceful protest,North Carolina,Wake,Raleigh,35.781,-78.639,0
2020,6,2,Protests,Peaceful protest,California,Shasta,Redding,40.586,-122.39,0
2020,6,2,Protests,Protest with intervention,California,San Mateo,Redwood City,37.485,-122.236,0
2020,6,2,Protests,Peaceful protest,Nevada,Washoe,Reno,39.53,-119.814,0
2020,6,2,Protests,Peaceful protest,California,Placer,Roseville,38.752,-121.289,0
2020,6,2,Protests,Protest with intervention,California,Sacramento,Sacramento,38.58,-121.496,0
2020,6,2,Strategic developments,Change to group/activity,California,Sacramento,Sacramento,38.58,-121.496,0
2020,6,2,Riots,Violent demonstration,Texas,Bexar,San Antonio,29.428,-98.488,0
2020,6,2,Protests,Peaceful protest,California,San Diego,San Diego,32.717,-117.166,0
2020,6,2,Protests,Protest with intervention,California,San Francisco,San Francisco,37.779,-122.419,0
2020,6,2,Protests,Peaceful protest,California,Santa Clara,San Jose,37.334,-121.891,0
2020,6,2,Protests,Peaceful protest,California,San Mateo,San Mateo,37.563,-122.326,0
2020,6,2,Protests,Peaceful protest,California,Santa Clara,Santa Clara,37.354,-121.956,0
2020,6,2,Protests,Peaceful protest,California,Los Angeles,Santa Monica,34.019,-118.496,0
2020,6,2,Riots,Violent demonstration,California,Sonoma,Santa Rosa,38.441,-122.721,0
2020,6,2,Protests,Peaceful protest,California,San Diego,Santee,32.838,-116.972,0
2020,6,2,Protests,Peaceful protest,California,San Joaquin,Stockton,37.958,-121.291,0
2020,6,2,Protests,Peaceful protest,California,Kern,Taft,35.142,-119.457,0
2020,6,2,Protests,Peaceful protest,California,Kern,Tehachapi,35.132,-118.449,0
2020,6,2,Protests,Peaceful protest,California,Contra Costa,Walnut Creek,37.906,-122.065,0
2020,6,2,Protests,Peaceful protest,Oregon,Linn,Albany,44.636,-123.106,0
2020,6,2,Protests,Peaceful protest,Maryland,Anne Arundel,Annapolis,38.979,-76.491,0
2020,6,2,Protests,Peaceful protest,Nebraska,Nemaha,Auburn,40.393,-95.839,0
2020,6,2,Protests,Peaceful protest,Colorado,Adams,Aurora,39.729,-104.832,0
2020,6,2,Protests,Peaceful protest,Maryland,Baltimore City,Baltimore,39.29,-76.612,0
2020,6,2,Protests,Peaceful protest,Massachusetts,Middlesex,Bedford,42.491,-71.276,0
2020,6,2,Protests,Peaceful protest,Maryland,Montgomery,Bethesda,38.981,-77.1,0
2020,6,2,Protests,Peaceful protest,Idaho,Ada,Boise,43.619,-116.2,0
2020,6,2,Protests,Peaceful protest,Colorado,Douglas,Castle Rock,39.372,-104.856,0
2020,6,2,Protests,Peaceful protest,Idaho,Kootenai,Coeur d'Alene,47.678,-116.78,0
