year,month,day,event_type,sub_event_type,state,county,city,latitude,longitude,fatalities,id,estimate_households_total,estimate_households_total_less_than_10_000,estimate_households_total_10_000_to_14_999,estimate_households_total_15_000_to_24_999,estimate_households_total_25_000_to_34_999,estimate_households_total_35_000_to_49_999,estimate_households_total_50_000_to_74_999,estimate_households_total_75_000_to_99_999,estimate_households_total_100_000_to_149_999,estimate_households_total_150_000_to_199_999,estimate_households_total_200_000_or_more,estimate_households_median_income_dollars,estimate_households_mean_income_dollars,disparity_value,income_class
2020,7,11,Protests,Peaceful protest,North Carolina,Forsyth,Winston-Salem,36.1,-80.244,0,0500000US37067,148151,7.7,4.4,12,10.9,13.1,17.4,12.5,11.9,4.9,5.2,52017,74136,22119,Very Low
2020,7,11,Protests,Protest with intervention,Kentucky,Fayette,Lexington,38.041,-84.504,0,0500000US21067,131929,6.6,3.7,10.1,8.9,12.5,18.9,12.3,14.2,6.4,6.4,58356,84149,25793,Low
2020,7,11,Protests,Peaceful protest,Pennsylvania,Allegheny,Pittsburgh,40.441,-79.996,0,0500000US42003,553858,6.4,3.6,8.4,8.6,11.9,17.5,12.7,16.1,7,7.9,64871,91448,26577,Middle
2020,7,11,Protests,Peaceful protest,Pennsylvania,Luzerne,Wilkes-Barre,41.246,-75.881,0,0500000US42079,130890,7,5.2,9.9,11,13.9,19.7,13.2,12.3,4.6,3.2,53972,68764,14792,Very Low
2020,7,11,Protests,Peaceful protest,Virginia,Fluvanna,Palmyra,37.861,-78.263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Protests,Peaceful protest,Kentucky,Jefferson,Louisville,38.254,-85.759,0,0500000US21111,316174,6.4,4.1,9.3,9.7,13.3,19.1,13,13.6,5.8,5.7,59049,81043,21994,Low
2020,7,11,Protests,Peaceful protest,Ohio,Licking,Newark,40.058,-82.401,0,0500000US39089,66604,4.7,4.1,7.9,9.4,10.4,19.4,13.1,17.6,6.5,6.9,66013,88327,22314,High
2020,7,11,Protests,Peaceful protest,Minnesota,Ramsey,White Bear Lake,45.085,-93.01,0,0500000US27123,206124,5.4,3.5,6.9,7.6,13,17.7,12.9,18.2,7.6,7,68871,90789,21918,High
2020,7,11,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0,0500000US17031,1985613,7,4,7.9,8.2,10.5,15.7,12.1,16.2,8,10.5,69429,100785,31356,High
2020,7,11,Protests,Peaceful protest,Indiana,Marion,Indianapolis,39.769,-86.158,0,0500000US18097,379451,8.5,4.5,10.6,10.5,15.4,18.1,11.9,11.8,4.8,4,50458,71045,20587,Very Low
2020,7,11,Protests,Peaceful protest,Indiana,Delaware,Muncie,40.193,-85.386,0,0500000US18035,45640,8.6,6.6,11.9,13.3,13.8,18.2,11.2,11.4,2.6,2.4,45065,61483,16418,Very Low
2020,7,11,Protests,Peaceful protest,Kansas,Sedgwick,Wichita,37.687,-97.331,0,0500000US20173,199517,5.7,4.5,8.6,9,13.6,19.9,12.2,16.2,5.5,4.7,59716,78411,18695,Low
2020,7,11,Protests,Peaceful protest,Iowa,Polk,Des Moines,41.586,-93.623,0,0500000US19153,197731,4,3.1,6.5,9.2,13.3,19.7,13.4,16.7,7.9,6.1,66918,87952,21034,High
2020,7,11,Protests,Peaceful protest,Michigan,Washtenaw,Ann Arbor,42.28,-83.746,0,0500000US26161,141680,5.7,3.9,5.6,7.3,9.2,17.4,13.2,16.7,8.6,12.4,76576,107685,31109,Very High
2020,7,11,Protests,Peaceful protest,Illinois,Saint Clair,Shiloh,38.561,-89.899,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Protests,Peaceful protest,Indiana,Allen,Fort Wayne,41.081,-85.139,0,0500000US18003,146280,4.9,3.7,8.3,10.9,16.1,19.9,12.8,14.2,5.1,4.1,56519,76589,20070,Low
2020,7,11,Protests,Peaceful protest,Wisconsin,Milwaukee,Milwaukee,43.038,-87.906,0,0500000US55079,383665,7.4,4.9,11.3,9.2,14.3,17.8,12,14,4.8,4.1,53418,71436,18018,Very Low
2020,7,11,Protests,Peaceful protest,Michigan,Wayne,Detroit,42.335,-83.048,0,0500000US26163,689270,10,5.1,10.3,10.5,13.3,18.2,10.9,12.2,4.9,4.6,50753,70465,19712,Very Low
2020,7,11,Protests,Peaceful protest,Minnesota,Ramsey,Saint Paul,44.951,-93.095,0,0500000US27123,206124,5.4,3.5,6.9,7.6,13,17.7,12.9,18.2,7.6,7,68871,90789,21918,High
2020,7,11,Protests,Peaceful protest,Michigan,Kalamazoo,Kalamazoo,42.29,-85.586,0,0500000US26077,103196,7.9,3.8,7,11.1,13.8,18.4,14.6,11.3,6.4,5.8,56441,79173,22732,Low
2020,7,11,Protests,Peaceful protest,Iowa,Scott,Davenport,41.523,-90.578,0,0500000US19163,68534,5.3,4.1,9.2,7.3,12.6,18.3,12.1,17.3,5.9,7.9,65122,90210,25088,High
2020,7,11,Protests,Peaceful protest,Ohio,Hamilton,Cincinnati,39.127,-84.514,0,0500000US39061,347235,7.7,4.2,9.9,8.8,10.7,16.8,11.2,15.5,6.9,8.4,60198,89581,29383,Middle
2020,7,11,Protests,Peaceful protest,Ohio,Cuyahoga,Cleveland,41.482,-81.67,0,0500000US39035,549471,8.5,5.7,10.4,9.9,12.9,18.2,11.7,12.6,4.8,5.4,52423,75382,22959,Very Low
2020,7,11,Protests,Peaceful protest,Illinois,LaSalle,La Salle,41.333,-89.092,0,0500000US17099,45411,6.4,3.6,9.7,9.7,13.7,19.7,14.3,14.8,5.2,2.9,59130,71489,12359,Low
2020,7,11,Protests,Peaceful protest,Illinois,DuPage,Naperville,41.748,-88.166,0,0500000US17043,342195,2.6,1.8,5.1,5.4,9,15.2,12.8,21,11.8,15.4,96403,126800,30397,Very High
2020,7,11,Protests,Peaceful protest,Missouri,Scott,Sikeston,36.877,-89.588,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Protests,Peaceful protest,Illinois,Cook,Chicago,41.85,-87.65,0,0500000US17031,1985613,7,4,7.9,8.2,10.5,15.7,12.1,16.2,8,10.5,69429,100785,31356,High
2020,7,11,Protests,Peaceful protest,Illinois,McHenry,Woodstock,42.315,-88.449,0,0500000US17111,112669,2.2,1.9,5.1,5,10.4,17.1,15.1,20,12.2,10.9,88879,108205,19326,Very High
2020,7,11,Protests,Peaceful protest,Georgia,Fulton,Atlanta,33.756,-84.39,0,0500000US13121,439578,6.3,3.4,6.7,6.3,10.2,14.4,11.3,16.1,9.1,16.2,80013,125680,45667,Very High
2020,7,11,Protests,Peaceful protest,Florida,Broward,Parkland,26.31,-80.237,0,0500000US12011,705472,6.3,4.2,8.3,8.9,13.2,18,12.4,14.4,6.4,8,61502,88786,27284,Middle
2020,7,11,Protests,Peaceful protest,Florida,Duval,Jacksonville,30.332,-81.657,0,0500000US12031,368668,6.8,3.8,8.8,9.5,13.8,19.4,13.1,13.7,5.7,5.5,58415,79366,20951,Low
2020,7,11,Protests,Peaceful protest,Florida,Martin,Stuart,27.198,-80.253,0,0500000US12085,65014,4.3,3.5,7.4,9.1,11.7,15.7,14.7,16.1,7.5,10,70842,110379,39537,High
2020,7,11,Protests,Peaceful protest,Florida,Palm Beach,Jupiter,26.934,-80.094,0,0500000US12099,568915,5.2,4.1,8.1,8.4,12.4,16.3,12.2,15.6,6.7,11,66623,101876,35253,High
2020,7,11,Protests,Peaceful protest,Florida,Clay,Orange Park,30.166,-81.707,0,0500000US12019,75793,3.2,1.7,6.3,6,11.8,19.1,17,19.6,9.4,5.9,76687,93365,16678,Very High
2020,7,11,Protests,Peaceful protest,Mississippi,Harrison,Gulfport,30.367,-89.093,0,0500000US28047,74628,8.4,4.6,13.4,11.1,12.4,18.9,10.7,13.7,3.8,3.1,50119,65457,15338,Very Low
2020,7,11,Protests,Peaceful protest,Mississippi,Hinds,Jackson,32.299,-90.186,0,0500000US28049,88471,9.1,5.7,13.7,9.9,15.5,20.5,9.8,9.6,3.5,2.8,44964,61797,16833,Very Low
2020,7,11,Protests,Peaceful protest,Tennessee,Shelby,Memphis,35.15,-90.049,0,0500000US47157,353950,8.1,6.1,9.8,10.3,13.2,17,11.2,12.7,4.5,7,52614,80016,27402,Very Low
2020,7,11,Protests,Peaceful protest,Tennessee,Knox,Knoxville,35.96,-83.922,0,0500000US47093,191925,7.1,3.7,10.1,9.2,12.4,17.3,13.6,14.6,5.3,6.7,60283,83334,23051,Middle
2020,7,11,Protests,Peaceful protest,Alabama,Walker,Jasper,33.831,-87.278,0,0500000US01127,25153,7.4,5.3,14.4,10.9,15,16.3,12,13.7,3.3,1.9,46283,60865,14582,Very Low
2020,7,11,Protests,Peaceful protest,Tennessee,Madison,Jackson,35.615,-88.814,0,0500000US47113,38930,8.3,5.5,12.4,9.1,14.9,21.8,9.7,13.5,2.8,2.1,49820,61377,11557,Very Low
2020,7,11,Protests,Peaceful protest,Tennessee,Knox,Farragut,35.878,-84.171,0,0500000US47093,191925,7.1,3.7,10.1,9.2,12.4,17.3,13.6,14.6,5.3,6.7,60283,83334,23051,Middle
2020,7,11,Protests,Protest with intervention,Florida,Pinellas,Saint Petersburg,27.767,-82.641,0,0500000US12103,395286,6.1,4.1,8.9,9.6,14.5,17.7,13.7,13.4,5.3,6.7,56737,83277,26540,Low
2020,7,11,Protests,Peaceful protest,Tennessee,Davidson,Nashville,36.166,-86.784,0,0500000US47037,289427,5,3.4,7.3,8.5,13.9,18.7,14,15,6,8.2,63938,92592,28654,Middle
2020,7,11,Protests,Peaceful protest,Alabama,Morgan,Decatur,34.606,-86.983,0,0500000US01103,46470,6.8,5.3,9.4,11,12.8,19.6,12.1,13.9,4.9,4.2,54338,73817,19479,Very Low
2020,7,11,Protests,Peaceful protest,Alabama,Houston,Dothan,31.223,-85.39,0,0500000US01069,39761,9.2,6,11.2,11.2,12.4,18.9,10.2,11.6,5.2,4.3,50103,69495,19392,Very Low
2020,7,11,Protests,Peaceful protest,Massachusetts,Worcester,Worcester,42.263,-71.802,0,0500000US25027,316162,4.8,4.1,6.5,7.4,10,15.1,12.8,18.4,10.4,10.6,78345,101636,23291,Very High
2020,7,11,Riots,Violent demonstration,New York,Kings,New York-Brooklyn,40.69,-73.986,0,0500000US36047,978091,7.9,5.6,8.7,7.6,9.9,14.6,11.3,14.8,8.2,11.4,66937,99472,32535,High
2020,7,11,Protests,Peaceful protest,New York,Onondaga,Fayetteville,43.03,-76.005,0,0500000US36067,183218,8.1,4.3,8.4,7.3,13.1,17.5,13.1,15.2,6.1,6.8,61577,83860,22283,Middle
2020,7,11,Protests,Peaceful protest,New York,Onondaga,Syracuse,43.048,-76.147,0,0500000US36067,183218,8.1,4.3,8.4,7.3,13.1,17.5,13.1,15.2,6.1,6.8,61577,83860,22283,Middle
2020,7,11,Protests,Peaceful protest,Rhode Island,Bristol,Warren,41.729,-71.282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Protests,Peaceful protest,California,Los Angeles,Los Angeles,34.043,-118.25,0,0500000US06037,3328398,5.4,4.3,7.5,7.3,10.5,16.2,12.4,16.8,8.4,11.3,72797,104063,31266,High
2020,7,11,Protests,Peaceful protest,California,Los Angeles,Compton,33.889,-118.224,0,0500000US06037,3328398,5.4,4.3,7.5,7.3,10.5,16.2,12.4,16.8,8.4,11.3,72797,104063,31266,High
2020,7,11,Protests,Peaceful protest,California,Solano,Vallejo,38.104,-122.257,0,0500000US06095,150393,4.4,2.2,4.3,6.3,9.7,16,15.6,20.5,10.9,10.1,86652,105465,18813,Very High
2020,7,11,Protests,Peaceful protest,California,Yolo,Davis,38.554,-121.738,0,0500000US06113,76075,7.2,5,5.7,6.6,8.7,18.9,10.4,16.7,9.4,11.3,71417,107375,35958,High
2020,7,11,Protests,Peaceful protest,Texas,Travis,Austin,30.275,-97.74,0,0500000US48453,507751,5.4,2.2,5.8,6.2,10.7,16.1,13.2,17.5,9.8,13.1,80726,114226,33500,Very High
2020,7,11,Protests,Peaceful protest,California,San Luis Obispo,San Luis Obispo,35.283,-120.659,0,0500000US06079,106512,4.3,3.3,7.2,7.5,11.9,14.4,13.6,19,9.8,9.2,77265,99083,21818,Very High
2020,7,11,Protests,Peaceful protest,California,Tulare,Visalia,36.33,-119.292,0,0500000US06107,144109,5.6,4.2,9.4,10.3,14,18.7,13.6,13.7,7.2,3.4,57692,74820,17128,Low
2020,7,11,Protests,Peaceful protest,Nevada,Carson City,Carson City,39.163,-119.765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Protests,Peaceful protest,California,Sacramento,Sacramento,38.58,-121.496,0,0500000US06067,556752,4.4,4,7.1,7.8,11.1,17.6,13.7,17.4,8.5,8.4,72017,93318,21301,High
2020,7,11,Protests,Peaceful protest,Texas,Bexar,San Antonio,29.428,-98.488,0,0500000US48029,646352,6.6,3.9,9.1,9.5,13.1,19.7,12.8,14.1,6,5.3,58964,79424,20460,Low
2020,7,11,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0,0500000US41051,337903,5.9,3.5,6.5,6.5,11.4,17.3,12.4,18,8.5,10,72900,99033,26133,High
2020,7,11,Protests,Peaceful protest,Pennsylvania,Lehigh,Allentown,40.608,-75.49,0,0500000US42077,137847,4.6,3.8,8.6,8.1,13.5,17.4,13.3,17,7.2,6.4,65667,86780,21113,High
2020,7,11,Protests,Peaceful protest,South Carolina,Richland,Columbia,34,-81.033,0,0500000US45079,153484,9.7,3.5,9.9,9.3,14.7,16.4,12,12.7,6.6,5,52293,76348,24055,Very Low
2020,7,11,Protests,Peaceful protest,West Virginia,Marion,Fairmont,39.485,-80.143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Protests,Peaceful protest,North Carolina,Henderson,Hendersonville,35.319,-82.461,0,0500000US37089,51115,2.8,4.9,10.6,9.5,12.7,20.6,15.5,13.7,4.8,4.8,62131,77779,15648,Middle
2020,7,11,Protests,Peaceful protest,New Jersey,Monmouth,Middletown,40.394,-74.117,0,0500000US34025,240377,4.4,2.4,4.8,6.3,6.7,12.2,11.4,19.5,11.7,20.7,102870,143028,40158,Very High
2020,7,11,Protests,Peaceful protest,Washington,Franklin,Pasco,46.239,-119.109,0,0500000US53021,28162,6.1,1.8,8.1,10.6,10.2,22.1,10.9,16.9,9,4.3,61951,79129,17178,Middle
2020,7,11,Protests,Peaceful protest,Oregon,Multnomah,Portland,45.523,-122.676,0,0500000US41051,337903,5.9,3.5,6.5,6.5,11.4,17.3,12.4,18,8.5,10,72900,99033,26133,High
2020,7,11,Protests,Peaceful protest,Oregon,Marion,Salem,44.938,-123.03,0,0500000US41047,121061,4.2,4.3,7.6,8.9,13.4,20.7,14.1,16,7.1,3.7,64306,78396,14090,Middle
2020,7,11,Protests,Peaceful protest,Utah,Washington,Santa Clara,37.131,-113.656,0,0500000US49053,63144,1.9,4.6,8.4,10.6,11.4,21.1,15.1,14.6,6,6.4,63595,88888,25293,Middle
2020,7,11,Protests,Peaceful protest,Ohio,Seneca,Tiffin,41.114,-83.178,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Riots,Violent demonstration,North Carolina,Sampson,Clinton,34.998,-78.323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Protests,Peaceful protest,Louisiana,Ascension,Donaldsonville,30.101,-90.994,0,0500000US22005,44267,3.8,3.1,6,7.6,9.6,13.2,14.7,19.8,12.7,9.7,85425,105975,20550,Very High
2020,7,11,Protests,Peaceful protest,Georgia,Liberty,Hinesville,31.847,-81.596,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Protests,Peaceful protest,Mississippi,Hinds,Jackson,32.299,-90.186,0,0500000US28049,88471,9.1,5.7,13.7,9.9,15.5,20.5,9.8,9.6,3.5,2.8,44964,61797,16833,Very Low
2020,7,11,Protests,Peaceful protest,New York,Columbia,Kinderhook,42.416,-73.677,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Protests,Peaceful protest,New Jersey,Monmouth,Middletown,40.394,-74.104,0,0500000US34025,240377,4.4,2.4,4.8,6.3,6.7,12.2,11.4,19.5,11.7,20.7,102870,143028,40158,Very High
2020,7,11,Protests,Peaceful protest,New York,New York,New York-Manhattan,40.783,-73.966,0,0500000US36061,768203,9.2,4.4,6.2,5.2,6.4,10.6,9.7,14,9.1,25.1,93651,170453,76802,Very High
2020,7,11,Protests,Peaceful protest,California,Marin,Novato,38.108,-122.57,0,0500000US06041,105298,3.4,2.5,4.5,4.7,8.8,10.6,11,16,10,28.6,110843,180587,69744,Very High
2020,7,11,Protests,Peaceful protest,Arizona,Maricopa,Phoenix,33.449,-112.074,0,0500000US04013,1611722,5,2.8,7.2,7.5,12.8,18.6,13.7,16.8,7.3,8.3,68649,92992,24343,High
2020,7,11,Riots,Violent demonstration,Tennessee,Hawkins,Rogersville,36.407,-83.005,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Protests,Peaceful protest,Louisiana,Caddo,Shreveport,32.525,-93.75,0,0500000US22017,92589,13.4,6.9,13,9.2,11,15.3,10.1,11.8,4.4,4.7,45537,69968,24431,Very Low
2020,7,11,Protests,Peaceful protest,Florida,Orange,Windermere,28.496,-81.535,0,0500000US12095,457949,4.9,3.5,7.6,9,13.9,19.7,13.6,14.7,5.8,7.2,63461,88304,24843,Middle
2020,7,11,Protests,Protest with intervention,Connecticut,Fairfield,Stamford,41.053,-73.539,0,0500000US09001,340557,4.2,3.3,6.2,4.8,8.6,13.4,10.3,15.7,10.8,22.8,97053,159703,62650,Very High
2020,7,11,Protests,Peaceful protest,Nebraska,Lancaster,Lincoln,40.808,-96.7,0,0500000US31109,128385,5.1,3.4,7.8,9.6,13.7,20.8,12.4,14.5,6.1,6.5,61175,84839,23664,Middle
2020,7,11,Protests,Peaceful protest,Washington,King,Tukwila,47.474,-122.261,0,0500000US53033,907761,4.1,2.3,4.6,4.9,7.9,13.4,11,19.3,11.6,21,102594,139525,36931,Very High
2020,7,11,Protests,Peaceful protest,Maryland,Carroll,Taneytown,39.658,-77.174,0,0500000US24013,60617,1.9,1.7,5.1,5.9,7.8,13.3,12.4,26.6,11.8,13.5,103014,119439,16425,Very High
2020,7,11,Protests,Peaceful protest,Mississippi,Clarke,Quitman,32.04,-88.728,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Strategic developments,Other,North Carolina,Wake,Raleigh,35.781,-78.639,0,0500000US37183,419361,3.6,2.1,6,7.2,10.3,15.6,13.1,19.1,11.2,11.8,84215,111123,26908,Very High
2020,7,11,Protests,Peaceful protest,California,Contra Costa,San Ramon,37.78,-121.978,0,0500000US06013,399792,3.3,2.8,4,4.8,6.9,12.2,12.5,18.9,12.2,22.4,107135,146387,39252,Very High
2020,7,11,Protests,Peaceful protest,Florida,Hillsborough,Tampa,27.951,-82.457,0,0500000US12057,541584,7,3.4,7.9,9.3,12.9,19.3,12.2,14.7,5.5,7.7,61154,84812,23658,Middle
2020,7,11,Protests,Peaceful protest,Maryland,Anne Arundel,Pasadena,39.109,-76.57,0,0500000US24003,216200,2.1,1.3,4,4.8,6.6,15.9,14.3,21.2,13.4,16.5,101147,130006,28859,Very High
2020,7,11,Strategic developments,Change to group/activity,Kansas,Osage,Melvern,38.506,-95.64,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,11,Strategic developments,Change to group/activity,Georgia,Fulton,Atlanta,33.756,-84.39,0,0500000US13121,439578,6.3,3.4,6.7,6.3,10.2,14.4,11.3,16.1,9.1,16.2,80013,125680,45667,Very High
2020,7,11,Strategic developments,Other,Arizona,Navajo,Holbrook,34.902,-110.158,0,0500000US04017,38732,12.8,5.1,10.8,15.9,15.8,15.7,9.9,9.8,2.8,1.5,38897,53425,14528,Very Low
2020,7,11,Strategic developments,Change to group/activity,Arizona,Mohave,Kingman,35.19,-114.053,0,0500000US04015,91095,4.9,4.9,12.1,11.2,16.6,22.5,12.6,9.8,2.7,2.5,50179,63437,13258,Very Low
2020,7,12,Protests,Peaceful protest,Pennsylvania,Montgomery,Lafayette Hill,40.092,-75.253,0,0500000US42091,321373,3,2,5.5,6.2,8.2,14.6,13.9,18.9,11.5,16.1,92302,127054,34752,Very High
2020,7,12,Riots,Violent demonstration,Oregon,Multnomah,Portland,45.523,-122.676,0,0500000US41051,337903,5.9,3.5,6.5,6.5,11.4,17.3,12.4,18,8.5,10,72900,99033,26133,High
2020,7,12,Protests,Peaceful protest,Maryland,Anne Arundel,Annapolis,38.979,-76.491,0,0500000US24003,216200,2.1,1.3,4,4.8,6.6,15.9,14.3,21.2,13.4,16.5,101147,130006,28859,Very High
2020,7,12,Protests,Peaceful protest,Colorado,Adams,Aurora,39.729,-104.832,0,0500000US08001,171977,3.6,2.7,6.1,6.8,11.8,18.4,16.2,18.4,9.4,6.6,75804,91713,15909,Very High
2020,7,12,Protests,Peaceful protest,Maryland,Baltimore City,Baltimore,39.29,-76.612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,12,Protests,Peaceful protest,Illinois,McLean,Bloomington,40.484,-88.994,0,0500000US17113,65118,11.6,2.5,6.9,6,10.2,16.7,13.2,18,7.4,7.5,68784,88239,19455,High
2020,7,12,Protests,Peaceful protest,Illinois,Cook,Buffalo Grove,42.151,-87.96,0,0500000US17031,1985613,7,4,7.9,8.2,10.5,15.7,12.1,16.2,8,10.5,69429,100785,31356,High
2020,7,12,Protests,Peaceful protest,West Virginia,Kanawha,Charleston,38.349,-81.632,0,0500000US54039,78384,11.4,5,10.5,9.6,15.5,17.6,10.9,11.7,4,3.9,47759,66290,18531,Very Low
2020,7,12,Protests,Peaceful protest,South Carolina,Charleston,Charleston,32.777,-79.931,0,0500000US45019,165568,6.7,2.6,7.9,6.1,11.2,17.3,12.3,16,8.4,11.4,71531,104326,32795,High
2020,7,12,Protests,Peaceful protest,North Carolina,Mecklenburg,Charlotte,35.227,-80.843,0,0500000US37119,426313,4.5,3.4,6.5,8.2,12.9,18.5,13.1,15.2,6.9,10.9,69072,102553,33481,High
2020,7,12,Protests,Peaceful protest,Michigan,Wayne,Detroit,42.335,-83.048,0,0500000US26163,689270,10,5.1,10.3,10.5,13.3,18.2,10.9,12.2,4.9,4.6,50753,70465,19712,Very Low
2020,7,12,Protests,Protest with intervention,Michigan,Kent,Grand Rapids,42.963,-85.668,0,0500000US26081,245437,4.3,3.4,8,8.1,13.1,19.3,14.6,17.1,6.1,6.1,66532,87827,21295,High
2020,7,12,Protests,Peaceful protest,Indiana,Clark,Jeffersonville,38.278,-85.737,0,0500000US18019,43704,4.1,2.7,8.8,14.1,13.7,20.4,14.9,13.9,5.3,2.1,59064,73922,14858,Low
2020,7,12,Protests,Protest with intervention,Illinois,Will,Joliet,41.525,-88.083,0,0500000US17197,230136,2.8,2.2,6,4.8,9.5,14.9,15,22,11.4,11.2,90134,108439,18305,Very High
2020,7,12,Protests,Peaceful protest,Kansas,Wyandotte,Kansas City,39.116,-94.627,0,0500000US20209,61248,8.8,6.1,10.8,12.3,15.5,18,12.7,10.7,3.3,1.8,46964,58167,11203,Very Low
2020,7,12,Protests,Peaceful protest,Wisconsin,Kenosha,Kenosha,42.585,-87.824,0,0500000US55059,64187,3.6,3.7,8.9,9.3,11.7,20.2,13.1,18.3,6.6,4.5,65997,80630,14633,High
2020,7,12,Protests,Peaceful protest,Indiana,Howard,Kokomo,40.486,-86.134,0,0500000US18067,34151,5.6,3,12.2,8.8,15.6,21.7,12.6,13.3,5.1,2,53440,64442,11002,Very Low
2020,7,12,Protests,Peaceful protest,Colorado,Boulder,Longmont,40.167,-105.102,0,0500000US08013,131854,5.8,2.6,5.8,5,9,14.7,13.7,17,10.5,15.9,88535,125894,37359,Very High
2020,7,12,Protests,Peaceful protest,Pennsylvania,Westmoreland,Lower Burrell,40.553,-79.757,0,0500000US42129,155147,7.2,3.9,9.1,9.3,13.7,17.9,14,14.1,5.9,5,59073,77715,18642,Low
2020,7,12,Protests,Peaceful protest,Michigan,Marquette,Marquette,46.546,-87.407,0,0500000US26103,27981,4,4.2,9.2,8.8,17.4,23.2,14.6,12.4,2.9,3.2,55148,68330,13182,Low
2020,7,12,Protests,Peaceful protest,Wisconsin,Dane,Middleton,43.097,-89.504,0,0500000US55025,229760,3.5,3.3,6.1,7.4,10.7,17.4,14.3,20.1,8.1,9,77504,100066,22562,Very High
2020,7,12,Protests,Peaceful protest,New Jersey,Essex,Montclair,40.826,-74.21,0,0500000US34013,295976,8.4,4.3,7.8,8.3,10.3,16.4,10.6,13.5,7.3,13,64626,106759,42133,Middle
2020,7,12,Protests,Peaceful protest,Idaho,Latah,Moscow,46.732,-117,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,12,Protests,Peaceful protest,Pennsylvania,Philadelphia,Philadelphia,39.952,-75.164,0,0500000US42101,619505,12.2,6.6,9.7,9.9,13.3,16.3,10.8,10.5,5.1,5.7,47474,72748,25274,Very Low
2020,7,12,Protests,Peaceful protest,Colorado,Pueblo,Pueblo,38.254,-104.611,0,0500000US08101,66111,7.8,6.3,9.9,10.5,14.9,17.5,14.1,12.5,3.8,2.6,51276,66317,15041,Very Low
2020,7,12,Protests,Peaceful protest,Virginia,Roanoke City,Roanoke,37.271,-79.941,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,12,Riots,Violent demonstration,Missouri,Saint Louis City,Saint Louis,38.627,-90.191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,7,12,Protests,Peaceful protest,Minnesota,Ramsey,Saint Paul,44.951,-93.095,0,0500000US27123,206124,5.4,3.5,6.9,7.6,13,17.7,12.9,18.2,7.6,7,68871,90789,21918,High
2020,7,12,Protests,Peaceful protest,Utah,Salt Lake,Salt Lake City,40.778,-111.888,0,0500000US49035,384692,3.9,2.6,5.4,6.1,10,18.6,15.7,19.5,9.7,8.4,80119,101876,21757,Very High
2020,7,12,Protests,Peaceful protest,Washington,King,Seattle,47.606,-122.333,0,0500000US53033,907761,4.1,2.3,4.6,4.9,7.9,13.4,11,19.3,11.6,21,102594,139525,36931,Very High
2020,7,12,Protests,Peaceful protest,Pennsylvania,Northumberland,Sunbury,40.863,-76.794,0,0500000US42097,38592,5.6,5.6,9.8,15.5,15.9,19.3,11.2,12.1,3.4,1.6,47349,60685,13336,Very Low
2020,7,12,Protests,Peaceful protest,North Carolina,Forsyth,Winston-Salem,36.1,-80.244,0,0500000US37067,148151,7.7,4.4,12,10.9,13.1,17.4,12.5,11.9,4.9,5.2,52017,74136,22119,Very Low
2020,7,12,Protests,Peaceful protest,New York,Erie,Amherst,42.962,-78.745,0,0500000US36029,398326,6.6,4.5,9.4,9.5,12,18.2,12.9,14.3,6.9,5.7,60652,79972,19320,Middle
2020,7,12,Protests,Peaceful protest,Maine,Kennebec,Augusta,44.311,-69.779,0,0500000US23011,54480,6.3,5.1,9.5,9.1,15.5,17.5,14.7,14.6,3.5,4.2,55389,73143,17754,Low
