id,county,state,age,total,percent
0500000US18063,Hendricks County, Indiana,80 to 84 ,3203,1.9
0500000US18063,Hendricks County, Indiana,85  and over,2522,1.5
0500000US18067,Howard County, Indiana,under 5 ,5002,6.1
0500000US18067,Howard County, Indiana,5 to 9 ,4848,5.9
0500000US18067,Howard County, Indiana,10 to 14 ,5739,7
0500000US18067,Howard County, Indiana,15 to 19 ,5559,6.7
0500000US18067,Howard County, Indiana,20 to 24 ,4003,4.8
0500000US18067,Howard County, Indiana,25 to 29 ,5752,7
0500000US18067,Howard County, Indiana,30 to 34 ,4694,5.7
0500000US18067,Howard County, Indiana,35 to 39 ,4368,5.3
0500000US18067,Howard County, Indiana,40 to 44 ,5001,6.1
0500000US18067,Howard County, Indiana,45 to 49 ,4906,5.9
0500000US18067,Howard County, Indiana,50 to 54 ,4995,6.1
0500000US18067,Howard County, Indiana,55 to 59 ,6333,7.7
0500000US18067,Howard County, Indiana,60 to 64 ,5647,6.8
0500000US18067,Howard County, Indiana,65 to 69 ,4568,5.5
0500000US18067,Howard County, Indiana,70 to 74 ,4250,5.1
0500000US18067,Howard County, Indiana,75 to 79 ,3308,4
0500000US18067,Howard County, Indiana,80 to 84 ,1514,1.8
0500000US18067,Howard County, Indiana,85  and over,2057,2.5
0500000US18081,Johnson County, Indiana,under 5 ,10200,6.4
0500000US18081,Johnson County, Indiana,5 to 9 ,10361,6.6
0500000US18081,Johnson County, Indiana,10 to 14 ,11126,7
0500000US18081,Johnson County, Indiana,15 to 19 ,10482,6.6
0500000US18081,Johnson County, Indiana,20 to 24 ,10262,6.5
0500000US18081,Johnson County, Indiana,25 to 29 ,10467,6.6
0500000US18081,Johnson County, Indiana,30 to 34 ,9986,6.3
0500000US18081,Johnson County, Indiana,35 to 39 ,9692,6.1
0500000US18081,Johnson County, Indiana,40 to 44 ,10525,6.7
0500000US18081,Johnson County, Indiana,45 to 49 ,11391,7.2
0500000US18081,Johnson County, Indiana,50 to 54 ,10045,6.4
0500000US18081,Johnson County, Indiana,55 to 59 ,10925,6.9
0500000US18081,Johnson County, Indiana,60 to 64 ,8985,5.7
0500000US18081,Johnson County, Indiana,65 to 69 ,7238,4.6
0500000US18081,Johnson County, Indiana,70 to 74 ,6890,4.4
0500000US18081,Johnson County, Indiana,75 to 79 ,4569,2.9
0500000US18081,Johnson County, Indiana,80 to 84 ,3167,2
0500000US18081,Johnson County, Indiana,85  and over,1856,1.2
0500000US18085,Kosciusko County, Indiana,under 5 ,5238,6.6
0500000US18085,Kosciusko County, Indiana,5 to 9 ,4423,5.6
0500000US18085,Kosciusko County, Indiana,10 to 14 ,6312,7.9
0500000US18085,Kosciusko County, Indiana,15 to 19 ,5074,6.4
0500000US18085,Kosciusko County, Indiana,20 to 24 ,4436,5.6
0500000US18085,Kosciusko County, Indiana,25 to 29 ,5300,6.7
0500000US18085,Kosciusko County, Indiana,30 to 34 ,5570,7
0500000US18085,Kosciusko County, Indiana,35 to 39 ,3562,4.5
0500000US18085,Kosciusko County, Indiana,40 to 44 ,5337,6.7
0500000US18085,Kosciusko County, Indiana,45 to 49 ,4937,6.2
0500000US18085,Kosciusko County, Indiana,50 to 54 ,4666,5.9
0500000US18085,Kosciusko County, Indiana,55 to 59 ,5170,6.5
0500000US18085,Kosciusko County, Indiana,60 to 64 ,5908,7.4
0500000US18085,Kosciusko County, Indiana,65 to 69 ,4487,5.6
0500000US18085,Kosciusko County, Indiana,70 to 74 ,3540,4.5
0500000US18085,Kosciusko County, Indiana,75 to 79 ,2617,3.3
0500000US18085,Kosciusko County, Indiana,80 to 84 ,1867,2.3
0500000US18085,Kosciusko County, Indiana,85  and over,1012,1.3
0500000US18089,Lake County, Indiana,under 5 ,28385,5.8
0500000US18089,Lake County, Indiana,5 to 9 ,27227,5.6
0500000US18089,Lake County, Indiana,10 to 14 ,36237,7.5
0500000US18089,Lake County, Indiana,15 to 19 ,32577,6.7
0500000US18089,Lake County, Indiana,20 to 24 ,29165,6
0500000US18089,Lake County, Indiana,25 to 29 ,30909,6.4
0500000US18089,Lake County, Indiana,30 to 34 ,29203,6
0500000US18089,Lake County, Indiana,35 to 39 ,29341,6
0500000US18089,Lake County, Indiana,40 to 44 ,31988,6.6
0500000US18089,Lake County, Indiana,45 to 49 ,30661,6.3
0500000US18089,Lake County, Indiana,50 to 54 ,30120,6.2
0500000US18089,Lake County, Indiana,55 to 59 ,33984,7
0500000US18089,Lake County, Indiana,60 to 64 ,33302,6.9
0500000US18089,Lake County, Indiana,65 to 69 ,26998,5.6
0500000US18089,Lake County, Indiana,70 to 74 ,21285,4.4
0500000US18089,Lake County, Indiana,75 to 79 ,13480,2.8
0500000US18089,Lake County, Indiana,80 to 84 ,11277,2.3
0500000US18089,Lake County, Indiana,85  and over,9354,1.9
0500000US18091,LaPorte County, Indiana,under 5 ,6063,5.5
0500000US18091,LaPorte County, Indiana,5 to 9 ,6623,6
0500000US18091,LaPorte County, Indiana,10 to 14 ,6018,5.5
0500000US18091,LaPorte County, Indiana,15 to 19 ,6704,6.1
0500000US18091,LaPorte County, Indiana,20 to 24 ,7188,6.5
0500000US18091,LaPorte County, Indiana,25 to 29 ,7094,6.5
0500000US18091,LaPorte County, Indiana,30 to 34 ,6664,6.1
0500000US18091,LaPorte County, Indiana,35 to 39 ,6545,6
0500000US18091,LaPorte County, Indiana,40 to 44 ,6871,6.3
0500000US18091,LaPorte County, Indiana,45 to 49 ,7209,6.6
0500000US18091,LaPorte County, Indiana,50 to 54 ,7390,6.7
0500000US18091,LaPorte County, Indiana,55 to 59 ,6993,6.4
0500000US18091,LaPorte County, Indiana,60 to 64 ,8838,8
0500000US18091,LaPorte County, Indiana,65 to 69 ,6022,5.5
0500000US18091,LaPorte County, Indiana,70 to 74 ,5655,5.1
0500000US18091,LaPorte County, Indiana,75 to 79 ,3878,3.5
0500000US18091,LaPorte County, Indiana,80 to 84 ,2476,2.3
0500000US18091,LaPorte County, Indiana,85  and over,1657,1.5
0500000US18095,Madison County, Indiana,under 5 ,7055,5.4
0500000US18095,Madison County, Indiana,5 to 9 ,7474,5.8
0500000US18095,Madison County, Indiana,10 to 14 ,8567,6.6
0500000US18095,Madison County, Indiana,15 to 19 ,7810,6
0500000US18095,Madison County, Indiana,20 to 24 ,7881,6.1
0500000US18095,Madison County, Indiana,25 to 29 ,7867,6.1
0500000US18095,Madison County, Indiana,30 to 34 ,8596,6.6
0500000US18095,Madison County, Indiana,35 to 39 ,8433,6.5
0500000US18095,Madison County, Indiana,40 to 44 ,6669,5.1
0500000US18095,Madison County, Indiana,45 to 49 ,9544,7.4
0500000US18095,Madison County, Indiana,50 to 54 ,8178,6.3
0500000US18095,Madison County, Indiana,55 to 59 ,9076,7
0500000US18095,Madison County, Indiana,60 to 64 ,7810,6
0500000US18095,Madison County, Indiana,65 to 69 ,7090,5.5
0500000US18095,Madison County, Indiana,70 to 74 ,6879,5.3
0500000US18095,Madison County, Indiana,75 to 79 ,4798,3.7
0500000US18095,Madison County, Indiana,80 to 84 ,2741,2.1
0500000US18095,Madison County, Indiana,85  and over,3101,2.4
0500000US18097,Marion County, Indiana,under 5 ,69478,7.2
0500000US18097,Marion County, Indiana,5 to 9 ,66462,6.9
0500000US18097,Marion County, Indiana,10 to 14 ,64100,6.6
0500000US18097,Marion County, Indiana,15 to 19 ,60080,6.2
0500000US18097,Marion County, Indiana,20 to 24 ,66884,6.9
0500000US18097,Marion County, Indiana,25 to 29 ,87058,9
0500000US18097,Marion County, Indiana,30 to 34 ,77522,8
0500000US18097,Marion County, Indiana,35 to 39 ,68980,7.2
0500000US18097,Marion County, Indiana,40 to 44 ,55712,5.8
0500000US18097,Marion County, Indiana,45 to 49 ,55407,5.7
0500000US18097,Marion County, Indiana,50 to 54 ,53886,5.6
0500000US18097,Marion County, Indiana,55 to 59 ,62122,6.4
0500000US18097,Marion County, Indiana,60 to 64 ,52850,5.5
0500000US18097,Marion County, Indiana,65 to 69 ,41610,4.3
0500000US18097,Marion County, Indiana,70 to 74 ,33114,3.4
0500000US18097,Marion County, Indiana,75 to 79 ,21414,2.2
0500000US18097,Marion County, Indiana,80 to 84 ,10965,1.1
0500000US18097,Marion County, Indiana,85  and over,16938,1.8
0500000US18105,Monroe County, Indiana,under 5 ,6754,4.6
0500000US18105,Monroe County, Indiana,5 to 9 ,6632,4.5
0500000US18105,Monroe County, Indiana,10 to 14 ,5893,4
0500000US18105,Monroe County, Indiana,15 to 19 ,19480,13.1
0500000US18105,Monroe County, Indiana,20 to 24 ,25067,16.9
0500000US18105,Monroe County, Indiana,25 to 29 ,11357,7.7
0500000US18105,Monroe County, Indiana,30 to 34 ,8600,5.8
0500000US18105,Monroe County, Indiana,35 to 39 ,9679,6.5
0500000US18105,Monroe County, Indiana,40 to 44 ,6022,4.1
0500000US18105,Monroe County, Indiana,45 to 49 ,6894,4.6
0500000US18105,Monroe County, Indiana,50 to 54 ,7086,4.8
0500000US18105,Monroe County, Indiana,55 to 59 ,7433,5
0500000US18105,Monroe County, Indiana,60 to 64 ,7753,5.2
0500000US18105,Monroe County, Indiana,65 to 69 ,5693,3.8
0500000US18105,Monroe County, Indiana,70 to 74 ,5919,4
0500000US18105,Monroe County, Indiana,75 to 79 ,3189,2.1
0500000US18105,Monroe County, Indiana,80 to 84 ,2180,1.5
0500000US18105,Monroe County, Indiana,85  and over,2800,1.9
0500000US18109,Morgan County, Indiana,under 5 ,3883,5.5
0500000US18109,Morgan County, Indiana,5 to 9 ,3049,4.3
0500000US18109,Morgan County, Indiana,10 to 14 ,5699,8.1
0500000US18109,Morgan County, Indiana,15 to 19 ,4685,6.6
0500000US18109,Morgan County, Indiana,20 to 24 ,4173,5.9
0500000US18109,Morgan County, Indiana,25 to 29 ,4219,6
0500000US18109,Morgan County, Indiana,30 to 34 ,3739,5.3
0500000US18109,Morgan County, Indiana,35 to 39 ,4157,5.9
0500000US18109,Morgan County, Indiana,40 to 44 ,4550,6.5
0500000US18109,Morgan County, Indiana,45 to 49 ,4769,6.8
0500000US18109,Morgan County, Indiana,50 to 54 ,5041,7.2
0500000US18109,Morgan County, Indiana,55 to 59 ,6359,9
0500000US18109,Morgan County, Indiana,60 to 64 ,4221,6
0500000US18109,Morgan County, Indiana,65 to 69 ,4344,6.2
0500000US18109,Morgan County, Indiana,70 to 74 ,2963,4.2
0500000US18109,Morgan County, Indiana,75 to 79 ,2112,3
0500000US18109,Morgan County, Indiana,80 to 84 ,926,1.3
0500000US18109,Morgan County, Indiana,85  and over,1600,2.3
0500000US18127,Porter County, Indiana,under 5 ,9171,5.4
0500000US18127,Porter County, Indiana,5 to 9 ,9175,5.4
0500000US18127,Porter County, Indiana,10 to 14 ,11628,6.8
0500000US18127,Porter County, Indiana,15 to 19 ,11480,6.7
0500000US18127,Porter County, Indiana,20 to 24 ,11814,6.9
0500000US18127,Porter County, Indiana,25 to 29 ,9946,5.8
0500000US18127,Porter County, Indiana,30 to 34 ,10477,6.1
0500000US18127,Porter County, Indiana,35 to 39 ,11467,6.7
0500000US18127,Porter County, Indiana,40 to 44 ,11238,6.6
0500000US18127,Porter County, Indiana,45 to 49 ,11464,6.7
0500000US18127,Porter County, Indiana,50 to 54 ,10058,5.9
0500000US18127,Porter County, Indiana,55 to 59 ,11407,6.7
0500000US18127,Porter County, Indiana,60 to 64 ,12583,7.4
0500000US18127,Porter County, Indiana,65 to 69 ,9177,5.4
0500000US18127,Porter County, Indiana,70 to 74 ,8335,4.9
0500000US18127,Porter County, Indiana,75 to 79 ,5336,3.1
0500000US18127,Porter County, Indiana,80 to 84 ,2702,1.6
0500000US18127,Porter County, Indiana,85  and over,2931,1.7
0500000US18141,St. Joseph County, Indiana,under 5 ,17015,6.3
0500000US18141,St. Joseph County, Indiana,5 to 9 ,17304,6.4
0500000US18141,St. Joseph County, Indiana,10 to 14 ,18160,6.7
0500000US18141,St. Joseph County, Indiana,15 to 19 ,20517,7.5
0500000US18141,St. Joseph County, Indiana,20 to 24 ,20354,7.5
0500000US18141,St. Joseph County, Indiana,25 to 29 ,19332,7.1
0500000US18141,St. Joseph County, Indiana,30 to 34 ,17309,6.4
0500000US18141,St. Joseph County, Indiana,35 to 39 ,17006,6.3
0500000US18141,St. Joseph County, Indiana,40 to 44 ,13961,5.1
0500000US18141,St. Joseph County, Indiana,45 to 49 ,16093,5.9
0500000US18141,St. Joseph County, Indiana,50 to 54 ,16286,6
0500000US18141,St. Joseph County, Indiana,55 to 59 ,16891,6.2
0500000US18141,St. Joseph County, Indiana,60 to 64 ,18153,6.7
0500000US18141,St. Joseph County, Indiana,65 to 69 ,13231,4.9
0500000US18141,St. Joseph County, Indiana,70 to 74 ,11843,4.4
0500000US18141,St. Joseph County, Indiana,75 to 79 ,6921,2.5
0500000US18141,St. Joseph County, Indiana,80 to 84 ,5648,2.1
0500000US18141,St. Joseph County, Indiana,85  and over,5802,2.1
0500000US18157,Tippecanoe County, Indiana,under 5 ,10823,5.5
0500000US18157,Tippecanoe County, Indiana,5 to 9 ,11192,5.7
0500000US18157,Tippecanoe County, Indiana,10 to 14 ,12017,6.1
0500000US18157,Tippecanoe County, Indiana,15 to 19 ,20989,10.7
0500000US18157,Tippecanoe County, Indiana,20 to 24 ,32108,16.4
0500000US18157,Tippecanoe County, Indiana,25 to 29 ,15428,7.9
0500000US18157,Tippecanoe County, Indiana,30 to 34 ,12543,6.4
0500000US18157,Tippecanoe County, Indiana,35 to 39 ,10789,5.5
0500000US18157,Tippecanoe County, Indiana,40 to 44 ,10059,5.1
0500000US18157,Tippecanoe County, Indiana,45 to 49 ,9163,4.7
0500000US18157,Tippecanoe County, Indiana,50 to 54 ,8902,4.5
0500000US18157,Tippecanoe County, Indiana,55 to 59 ,8052,4.1
0500000US18157,Tippecanoe County, Indiana,60 to 64 ,11197,5.7
0500000US18157,Tippecanoe County, Indiana,65 to 69 ,7540,3.9
0500000US18157,Tippecanoe County, Indiana,70 to 74 ,5562,2.8
0500000US18157,Tippecanoe County, Indiana,75 to 79 ,4301,2.2
0500000US18157,Tippecanoe County, Indiana,80 to 84 ,3058,1.6
0500000US18157,Tippecanoe County, Indiana,85  and over,2009,1
0500000US18163,Vanderburgh County, Indiana,under 5 ,10865,6
0500000US18163,Vanderburgh County, Indiana,5 to 9 ,10126,5.6
0500000US18163,Vanderburgh County, Indiana,10 to 14 ,12136,6.7
0500000US18163,Vanderburgh County, Indiana,15 to 19 ,11556,6.4
0500000US18163,Vanderburgh County, Indiana,20 to 24 ,12501,6.9
0500000US18163,Vanderburgh County, Indiana,25 to 29 ,12794,7.1
0500000US18163,Vanderburgh County, Indiana,30 to 34 ,12361,6.8
0500000US18163,Vanderburgh County, Indiana,35 to 39 ,9497,5.2
0500000US18163,Vanderburgh County, Indiana,40 to 44 ,12750,7
0500000US18163,Vanderburgh County, Indiana,45 to 49 ,10017,5.5
0500000US18163,Vanderburgh County, Indiana,50 to 54 ,9969,5.5
0500000US18163,Vanderburgh County, Indiana,55 to 59 ,11547,6.4
0500000US18163,Vanderburgh County, Indiana,60 to 64 ,13918,7.7
0500000US18163,Vanderburgh County, Indiana,65 to 69 ,10227,5.6
0500000US18163,Vanderburgh County, Indiana,70 to 74 ,8174,4.5
0500000US18163,Vanderburgh County, Indiana,75 to 79 ,5270,2.9
0500000US18163,Vanderburgh County, Indiana,80 to 84 ,4140,2.3
0500000US18163,Vanderburgh County, Indiana,85  and over,3603,2
0500000US18167,Vigo County, Indiana,under 5 ,6054,5.7
0500000US18167,Vigo County, Indiana,5 to 9 ,5998,5.6
0500000US18167,Vigo County, Indiana,10 to 14 ,5652,5.3
0500000US18167,Vigo County, Indiana,15 to 19 ,8283,7.7
0500000US18167,Vigo County, Indiana,20 to 24 ,11421,10.7
0500000US18167,Vigo County, Indiana,25 to 29 ,8186,7.6
0500000US18167,Vigo County, Indiana,30 to 34 ,5815,5.4
0500000US18167,Vigo County, Indiana,35 to 39 ,6514,6.1
0500000US18167,Vigo County, Indiana,40 to 44 ,5189,4.8
0500000US18167,Vigo County, Indiana,45 to 49 ,6292,5.9
0500000US18167,Vigo County, Indiana,50 to 54 ,6529,6.1
0500000US18167,Vigo County, Indiana,55 to 59 ,6433,6
0500000US18167,Vigo County, Indiana,60 to 64 ,6759,6.3
0500000US18167,Vigo County, Indiana,65 to 69 ,6109,5.7
0500000US18167,Vigo County, Indiana,70 to 74 ,4147,3.9
0500000US18167,Vigo County, Indiana,75 to 79 ,3594,3.4
0500000US18167,Vigo County, Indiana,80 to 84 ,1913,1.8
0500000US18167,Vigo County, Indiana,85  and over,2150,2
0500000US18177,Wayne County, Indiana,under 5 ,4259,6.5
0500000US18177,Wayne County, Indiana,5 to 9 ,4357,6.6
0500000US18177,Wayne County, Indiana,10 to 14 ,3674,5.6
0500000US18177,Wayne County, Indiana,15 to 19 ,4502,6.8
0500000US18177,Wayne County, Indiana,20 to 24 ,3958,6
0500000US18177,Wayne County, Indiana,25 to 29 ,3862,5.9
0500000US18177,Wayne County, Indiana,30 to 34 ,3512,5.3
0500000US18177,Wayne County, Indiana,35 to 39 ,4258,6.5
0500000US18177,Wayne County, Indiana,40 to 44 ,3329,5.1
0500000US18177,Wayne County, Indiana,45 to 49 ,3869,5.9
0500000US18177,Wayne County, Indiana,50 to 54 ,4055,6.2
0500000US18177,Wayne County, Indiana,55 to 59 ,4826,7.3
0500000US18177,Wayne County, Indiana,60 to 64 ,4702,7.1
0500000US18177,Wayne County, Indiana,65 to 69 ,3331,5.1
0500000US18177,Wayne County, Indiana,70 to 74 ,3805,5.8
0500000US18177,Wayne County, Indiana,75 to 79 ,2481,3.8
0500000US18177,Wayne County, Indiana,80 to 84 ,1818,2.8
0500000US18177,Wayne County, Indiana,85  and over,1286,2
0500000US19013,Black Hawk County, Iowa,under 5 ,8065,6.1
0500000US19013,Black Hawk County, Iowa,5 to 9 ,8663,6.6
0500000US19013,Black Hawk County, Iowa,10 to 14 ,7017,5.3
0500000US19013,Black Hawk County, Iowa,15 to 19 ,9471,7.2
0500000US19013,Black Hawk County, Iowa,20 to 24 ,14357,10.9
0500000US19013,Black Hawk County, Iowa,25 to 29 ,9164,7
0500000US19013,Black Hawk County, Iowa,30 to 34 ,7566,5.8
0500000US19013,Black Hawk County, Iowa,35 to 39 ,7780,5.9
0500000US19013,Black Hawk County, Iowa,40 to 44 ,7425,5.7
0500000US19013,Black Hawk County, Iowa,45 to 49 ,6915,5.3
0500000US19013,Black Hawk County, Iowa,50 to 54 ,6564,5
0500000US19013,Black Hawk County, Iowa,55 to 59 ,7192,5.5
0500000US19013,Black Hawk County, Iowa,60 to 64 ,8839,6.7
0500000US19013,Black Hawk County, Iowa,65 to 69 ,6077,4.6
0500000US19013,Black Hawk County, Iowa,70 to 74 ,6499,5
0500000US19013,Black Hawk County, Iowa,75 to 79 ,3379,2.6
0500000US19013,Black Hawk County, Iowa,80 to 84 ,3427,2.6
0500000US19013,Black Hawk County, Iowa,85  and over,2828,2.2
0500000US19049,Dallas County, Iowa,under 5 ,6481,6.9
0500000US19049,Dallas County, Iowa,5 to 9 ,8094,8.7
0500000US19049,Dallas County, Iowa,10 to 14 ,6448,6.9
0500000US19049,Dallas County, Iowa,15 to 19 ,5935,6.4
0500000US19049,Dallas County, Iowa,20 to 24 ,5361,5.7
0500000US19049,Dallas County, Iowa,25 to 29 ,6684,7.2
0500000US19049,Dallas County, Iowa,30 to 34 ,7016,7.5
0500000US19049,Dallas County, Iowa,35 to 39 ,10589,11.3
0500000US19049,Dallas County, Iowa,40 to 44 ,5188,5.6
0500000US19049,Dallas County, Iowa,45 to 49 ,5633,6
0500000US19049,Dallas County, Iowa,50 to 54 ,5652,6
0500000US19049,Dallas County, Iowa,55 to 59 ,4793,5.1
0500000US19049,Dallas County, Iowa,60 to 64 ,4270,4.6
0500000US19049,Dallas County, Iowa,65 to 69 ,3732,4
0500000US19049,Dallas County, Iowa,70 to 74 ,2907,3.1
0500000US19049,Dallas County, Iowa,75 to 79 ,1906,2
0500000US19049,Dallas County, Iowa,80 to 84 ,1363,1.5
0500000US19049,Dallas County, Iowa,85  and over,1401,1.5
0500000US19061,Dubuque County, Iowa,under 5 ,5777,5.9
0500000US19061,Dubuque County, Iowa,5 to 9 ,5505,5.7
0500000US19061,Dubuque County, Iowa,10 to 14 ,6597,6.8
0500000US19061,Dubuque County, Iowa,15 to 19 ,7164,7.4
0500000US19061,Dubuque County, Iowa,20 to 24 ,7196,7.4
0500000US19061,Dubuque County, Iowa,25 to 29 ,5992,6.2
0500000US19061,Dubuque County, Iowa,30 to 34 ,5732,5.9
0500000US19061,Dubuque County, Iowa,35 to 39 ,5710,5.9
0500000US19061,Dubuque County, Iowa,40 to 44 ,5029,5.2
0500000US19061,Dubuque County, Iowa,45 to 49 ,4808,4.9
0500000US19061,Dubuque County, Iowa,50 to 54 ,6033,6.2
0500000US19061,Dubuque County, Iowa,55 to 59 ,6350,6.5
0500000US19061,Dubuque County, Iowa,60 to 64 ,7597,7.8
0500000US19061,Dubuque County, Iowa,65 to 69 ,5589,5.7
0500000US19061,Dubuque County, Iowa,70 to 74 ,4238,4.4
0500000US19061,Dubuque County, Iowa,75 to 79 ,3541,3.6
0500000US19061,Dubuque County, Iowa,80 to 84 ,2489,2.6
0500000US19061,Dubuque County, Iowa,85  and over,1964,2
0500000US19103,Johnson County, Iowa,under 5 ,8397,5.6
0500000US19103,Johnson County, Iowa,5 to 9 ,8076,5.3
0500000US19103,Johnson County, Iowa,10 to 14 ,8728,5.8
0500000US19103,Johnson County, Iowa,15 to 19 ,12610,8.3
0500000US19103,Johnson County, Iowa,20 to 24 ,24168,16
0500000US19103,Johnson County, Iowa,25 to 29 ,12019,8
0500000US19103,Johnson County, Iowa,30 to 34 ,9738,6.4
0500000US19103,Johnson County, Iowa,35 to 39 ,8985,5.9
0500000US19103,Johnson County, Iowa,40 to 44 ,9338,6.2
0500000US19103,Johnson County, Iowa,45 to 49 ,7934,5.2
0500000US19103,Johnson County, Iowa,50 to 54 ,7892,5.2
0500000US19103,Johnson County, Iowa,55 to 59 ,7955,5.3
0500000US19103,Johnson County, Iowa,60 to 64 ,6917,4.6
0500000US19103,Johnson County, Iowa,65 to 69 ,6283,4.2
0500000US19103,Johnson County, Iowa,70 to 74 ,4912,3.2
0500000US19103,Johnson County, Iowa,75 to 79 ,2856,1.9
0500000US19103,Johnson County, Iowa,80 to 84 ,2049,1.4
0500000US19103,Johnson County, Iowa,85  and over,2283,1.5
