id,county,state,total_pop,race,total,prop
0500000US06059,Orange County, California,3175692,black,55517,1.7481859071975494
0500000US06059,Orange County, California,3175692,am_in_alask,12961,0.40813151905159567
0500000US06059,Orange County, California,3175692,asian,672223,21.167764380172887
0500000US06059,Orange County, California,3175692,hawaii_pi,11166,0.35160840534913335
0500000US06059,Orange County, California,3175692,other,410006,12.910760867237755
0500000US06061,Placer County, California,398329,white,329697,82.77002176592715
0500000US06061,Placer County, California,398329,black,7771,1.9508998842665233
0500000US06061,Placer County, California,398329,am_in_alask,2238,0.5618471163284622
0500000US06061,Placer County, California,398329,asian,32784,8.230382422570287
0500000US06061,Placer County, California,398329,hawaii_pi,700,0.17573412932525626
0500000US06061,Placer County, California,398329,other,5421,1.3609353072460202
0500000US06065,Riverside County, California,2470546,white,1478117,59.82956803880599
0500000US06065,Riverside County, California,2470546,black,163542,6.619670307697165
0500000US06065,Riverside County, California,2470546,am_in_alask,20934,0.8473430569598785
0500000US06065,Riverside County, California,2470546,asian,172785,6.993798132072829
0500000US06065,Riverside County, California,2470546,hawaii_pi,8695,0.35194649279956736
